"","Code","Intervention package","wb2021","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"48",2.6,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",9.14830962417792,10.0441883417319,54.236781401859,5.92861234806893,"CVD secondary prevention"
"49",3.9,"First-level hospital surgical package","LIC+LMIC",0.0294568343321198,0.0268766970687536,0.133276218978856,4.52445831334739,"Repair of gastrointestinal perforations"
"50",3.7,"First-level hospital surgical package","LIC+LMIC",0.202888070120466,0.175004302885083,0.826829168898836,4.07529712519766,"Management of appendicitis"
"51",3.3,"First-level hospital surgical package","LIC+LMIC",1.50456144859532,1.18864506321256,5.5937819320688,3.71788200295258,"Cervical cancer screening and treatment"
"52",4.4,"Referral hospital NCDs package","LIC+LMIC",0.154303363635568,0.089194789973076,0.470881264835091,3.05165910671406,"Treatment of early-stage colorectal cancer"
"53",3.6,"First-level hospital surgical package","LIC+LMIC",1.28002926847864,0.773679435661624,3.74556058577084,2.92615229823814,"Management of bowel obstruction"
"54",2.9,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",1.07327849827442,0.393294154165391,2.02897586217446,1.89044676236092,"Alcohol use screening/brief intervention"
"55",4.2,"Referral hospital NCDs package","LIC+LMIC",0.180521891838703,0.0590362413891619,0.318385139277057,1.76369268034004,"Management of acute ventilatory failure"
"56",2.12,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",1.24136476930232,0.424880446868535,2.0849179741939,1.67953693044284,"Schizophrenia chronic treatment"
"57",2.14,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",2.12815209935276,0.505776502929045,2.51888798994887,1.18360336684344,"Asthma/COPD chronic treatment"
"58",4.1,"Referral hospital NCDs package","LIC+LMIC",2.01749599768632,0.368160117097839,2.14443964968056,1.06292138975236,"PCI for ACS"
"59",3.8,"First-level hospital surgical package","LIC+LMIC",5.74973820116499,1.13351783315319,5.59678641804763,0.973398478719194,"Repair of hernias"
"60",2.11,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",2.0800565524922,0.265530230687448,1.19335558987268,0.573713050466284,"Bipolar disorder chronic treatment"
"61",2.3,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",26.6762790504811,2.84922876814502,15.008663514962,0.562622076585727,"Diabetes screening and treatment"
"62",5.1,"Tobacco tax","LMIC",0.00129030113476791,1.20263157730698,0.727384659374157,563.732480561598,"Tobacco tax"
"63",2.13,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.110981496638503,2.02009472388956,11.3934948683642,102.661211224029,"Epilepsy acute and chronic treatment"
"64",2.5,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.00338117404899552,0.0408407200922934,0.237976164881718,70.3827018169669,"Aspirin for suspected ACS"
"65",5.4,"Alcohol regulations","LMIC",0.00147434440470211,0.175550167708342,0.103305546691025,70.0688023514412,"Alcohol regulations"
"66",2.7,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.607908496684744,5.14571991405189,29.9847086100942,49.3243782141838,"Heart failure chronic treatment"
"67",5.2,"Alcohol tax","LMIC",0.00115680469444405,0.0942087080361583,0.055432502948486,47.9186358896359,"Alcohol tax"
"68",5.3,"Tobacco regulations","LMIC",0.00790567153204352,0.503414122639199,0.30443820960117,38.5088361396259,"Tobacco regulations"
"69",4.3,"Referral hospital NCDs package","LMIC",0.0188680587361988,0.119972323220331,0.701491967906244,37.1788098454674,"Treatment of early-stage breast cancer"
"70",5.6,"Trans fat regulations","LMIC",0.0523652335402732,0.668558753201845,1.94686956460505,37.1786667027417,"Trans fat regulations"
"71",1.2,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.0656320379230118,0.266803034911601,1.55322022463571,23.6655797044985,"Pulmonary rehabilitation"
"72",5.5,"Sodium regulations","LMIC",0.0574857722236071,0.448871660098525,1.30614847021824,22.7212477052166,"Sodium regulations"
"73",2.4,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",4.14584549938322,12.9566797147942,75.4022962582014,18.187435173216,"CVD primary prevention"
"74",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",4.84762256861223,11.3753063678743,66.2996031317591,13.6767254862293,"Heart failure acute treatment"
"75",2.1,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.15659937524918,0.330704895877075,1.91156186776341,12.2067017491081,"Depression chronic treatment"
"76",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",2.75198279043006,3.67297308465142,21.3944935019272,7.77421049881779,"Medical management of ACS"
"77",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",4.1995763854005,5.4018284252452,31.3789699347194,7.4719369419749,"Asthma/COPD acute treatment"
"78",1.1,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.0907664941786817,0.103018144425847,0.607475646675604,6.6927300891421,"IDU harm reduction measures"
"79",2.6,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",8.53815437230211,9.10285997999044,53.007556144597,6.20831550159767,"CVD secondary prevention"
"80",3.9,"First-level hospital surgical package","LMIC",0.0276926004879975,0.021934273549607,0.126856813706207,4.58089206036063,"Repair of gastrointestinal perforations"
"81",3.7,"First-level hospital surgical package","LMIC",0.17981830140423,0.134953540969033,0.775215996419961,4.3111073253733,"Management of appendicitis"
"82",3.3,"First-level hospital surgical package","LMIC",1.37659176509884,0.894207313323459,5.20727181174136,3.78272770748959,"Cervical cancer screening and treatment"
"83",4.4,"Referral hospital NCDs package","LMIC",0.145069320135103,0.0778020561304891,0.455883326963695,3.14252060007678,"Treatment of early-stage colorectal cancer"
"84",3.6,"First-level hospital surgical package","LMIC",1.20217626004396,0.606661812048491,3.52722298066168,2.93403147100301,"Management of bowel obstruction"
"85",2.9,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.928258055641667,0.336160907545296,1.95442728498142,2.10547839914021,"Alcohol use screening/brief intervention"
"86",4.2,"Referral hospital NCDs package","LMIC",0.156625906057384,0.0535110084212061,0.31119244782566,1.98685170071193,"Management of acute ventilatory failure"
"87",2.12,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",1.17299145479133,0.362905967279773,2.00767748180378,1.71158747457451,"Schizophrenia chronic treatment"
"88",2.14,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",1.82363203672362,0.414046281884488,2.39986200912319,1.31597929889126,"Asthma/COPD chronic treatment"
"89",4.1,"Referral hospital NCDs package","LMIC",2.01749599768632,0.368160117097839,2.14443964968056,1.06292138975236,"PCI for ACS"
"90",3.8,"First-level hospital surgical package","LMIC",5.35784850087777,0.920240745967834,5.32027353816272,0.992986930722493,"Repair of hernias"
"91",2.11,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",1.87543861038963,0.200345750767798,1.11201175191185,0.592934231891934,"Bipolar disorder chronic treatment"
"92",2.3,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",25.5096144020077,2.48875143528882,14.5372009441978,0.5698714498426,"Diabetes screening and treatment"
