"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"15",3.7,"Management of appendicitis","LIC",2249607.72357281,64559289.6365157,62309681.9129429,5903.89490371888,1078973.58056492,940242.027090617,138731.553474304,197049244.386793,0,3.16241775495024,3.16241775495024
"16",3.2,"Heart failure acute treatment","LIC",661187355.324146,3027209998.93333,2366022643.60919,685691.277614546,41017572.3993953,36323960.9079656,4693611.4914297,6704100539.67396,0,2.83348959393193,2.83348959393193
"17",3.9,"Repair of gastrointestinal perforations","LIC",317461.335470942,9951866.28118723,9634404.94571629,1468.43330735643,2499717.58898565,2482235.5938808,17481.9951048436,24985771.426481,0,2.59339020596081,2.59339020596081
"18",3.3,"Cervical cancer screening and treatment","LIC",125521612.636389,770654517.858395,645132905.222007,85126.5753554011,7036804.69933696,6011596.3254121,1025208.37392486,1477488942.61109,0,2.29020862314044,2.29020862314044
"19",3.6,"Management of bowel obstruction","LIC",14154059.8750627,438265994.943643,424111935.06858,38115.9449008528,4753916.13631871,4145334.31835699,608581.817961721,874233652.694429,0,2.06132763642472,2.06132763642472
"20",3.1,"Medical management of ACS","LIC",354607487.585795,1216632341.79292,862024854.20712,176707.890156362,30930186.2969468,29827662.0313445,1102524.26560229,1583218703.43579,0,1.83662767460692,1.83662767460692
"21",2.6,"CVD secondary prevention","LIC",2305015056.7486,4491752069.06148,2186737012.31289,360509.364397647,39084260.4533058,36878311.6724772,2205948.7808286,3168036713.44454,0,1.44875067079682,1.44875067079682
"22",4.4,"Treatment of early-stage colorectal cancer","LIC",8769267.13308625,55694280.9699206,46925013.8368343,4152.16179889577,3054229.78945434,3014623.90145411,39605.119141711,57195728.1840567,0,1.21887504142109,1.21887504142109
"23",3.4,"Asthma/COPD acute treatment","LIC",581704963.410544,2909232401.24693,2327527437.83639,166985.406691684,19518056.8647205,17582674.8208522,1935382.04386826,2763803440.21341,0,1.1874418300231,1.1874418300231
"24",2.12,"Schizophrenia chronic treatment","LIC",260060110.068251,502924161.898016,242864051.829766,22.8031897376272,2914940.81971629,2808070.4009902,106870.418726087,149189323.622079,0,0.614291503818986,0.614291503818986
"25",3.8,"Repair of hernias","LIC",65974558.0462586,2201822228.15544,2135847670.10918,26763.5243967287,5408345.26861033,4643073.6120271,765271.656583227,1092204121.56683,0,0.511367986046963,0.511367986046963
"26",2.9,"Alcohol use screening/brief intervention","LIC",19063397.9275164,815130877.878225,796067479.950708,5289.46666713853,12217263.8709794,12010366.4058347,206897.465144687,296760185.821276,0,0.372782701586618,0.372782701586618
"27",2.3,"Diabetes screening and treatment","LIC",4510251114.90105,8643576549.58513,4133325434.68408,61197.9058109679,54569406.4762469,53698565.1672156,870841.309031285,1251276046.42824,0,0.302728654252184,0.302728654252184
"28",2.14,"Asthma/COPD chronic treatment","LIC",976500699.567601,2137745354.57172,1161244655.00412,12894.7340469956,9113431.23319354,8885840.67038301,227590.562810533,324983068.94751,0,0.279857536951467,0.279857536951467
"29",2.11,"Bipolar disorder chronic treatment","LIC",99483696.3690369,1182390066.82237,1082906370.45334,67.905572016718,3163020.88947938,2993082.91026127,169937.979218114,237331049.01968,0,0.219161190196273,0.219161190196273
"30",4.2,"Management of acute ventilatory failure","LIC",25244069.0958319,143871680.387381,118627611.291549,1815.0249696963,19518056.8647205,19500046.6115964,18010.2531240509,25788349.8004362,0,0.21738910123594,0.21738910123594
"31",5.1,"Tobacco tax","LIC/LMC",11562489.9823649,56816868.4452741,45254378.4629092,1108905.62259555,945795724.396154,939058627.631534,6737096.76462022,36639826215.4284,571581288.960684,59.399655614057,809.641574139808
"32",5.3,"Tobacco regulations","LIC/LMC",42313338.5395831,63414702.9830752,21101364.4434922,235214.487304478,945795724.396154,944349950.160294,1445774.23586052,7862017640.50078,122647475.191812,54.692738114944,372.583377797898
"33",5.4,"Alcohol regulations","LIC/LMC",13690013.3092677,39525743.0021972,25835729.6929294,109087.248044742,284096271.157464,283259992.824388,836278.33307549,4477165877.05776,69843787.6821011,46.7933576578237,173.293571742355
"34",2.5,"Aspirin for suspected ACS","LIC/LMC",14629050.0009661,26436330.4149636,11807280.4139974,16850.461692974,318313467.801186,318213423.272326,100040.336267438,532173409.102895,0,45.0716329623211,45.0716329623211
"35",5.2,"Alcohol tax","LIC/LMC",13918322.2354235,42554076.8321884,28635754.5967649,51608.2108697869,284096271.157464,283704476.101101,391794.519283068,2096672174.32962,32708085.9195421,34.1790171055929,73.2186807665438
"36",2.7,"Heart failure chronic treatment","LIC/LMC",2680911510.36897,5074911417.67388,2393999907.30491,2006953.94625606,367632929.910897,354403144.219077,13229785.6918199,70288326334.5867,0,29.3602042840992,29.3602042840992
"37",5.6,"Trans fat regulations","LIC/LMC",553487402.838553,805564201.782005,252076798.943452,222452.695922321,318313467.801186,316895436.78308,1418031.01810625,7540733176.16667,17343686.3051833,27.9887149977021,29.9144276973236
"38",4.3,"Treatment of early-stage breast cancer","LIC/LMC",39968417.7101258,128451482.651305,88483064.9411792,40739.6192206861,43275515.533858,42815386.5427874,460127.92481027,2454968281.35294,0,27.7450637925453,27.7450637925453
"39",5.5,"Salt regulations","LIC/LMC",1341565360.28556,1755752575.50138,414187215.215825,335066.647461345,545063411.234826,542966923.026127,2096488.20869847,11145082336.065,25633689.3729495,25.3400468685896,26.9083205049135
"40",2.13,"Epilepsy acute and chronic treatment","LIC/LMC",2579524839.22494,3542357097.64901,962832258.424067,47410.5570025314,39434846.8599288,35171942.4557302,4262904.40419866,22230952674.8095,0,23.0891232406322,23.0891232406322
"41",1.1,"IDU harm reduction measures","LIC/LMC",18404707.4432978,541710482.317573,523305774.874275,20839.7403961702,62372620.7823779,60279440.3794704,2093177.61636925,11225335577.7762,0,21.4508154061039,21.4508154061039
"42",2.1,"Depression chronic treatment","LIC/LMC",756313124.102125,1373806645.80299,617493521.700868,16109.5812417862,208788212.871829,206859911.716707,1928299.65292561,10193200225.0616,0,16.5073800239795,16.5073800239795
"43",1.2,"Pulmonary rehabilitation","LIC/LMC",278613263.317179,506608022.179986,227994758.862807,94436.9675186961,128384771.16596,127729198.999257,655571.37679738,3483808293.40992,0,15.2802121890278,15.2802121890278
"44",2.4,"CVD primary prevention","LIC/LMC",18326839892.8692,33487440704.0426,15160600811.1734,5308531.94315092,545063411.234826,512582496.834696,32480914.4001298,172682831812.981,0,11.3902367039249,11.3902367039249
"45",3.2,"Heart failure acute treatment","LIC/LMC",22431558216.7924,40211387336.9856,17779829120.1932,4479520.10940788,367632929.910897,338557449.088541,29075480.8223556,154202737605.848,0,8.67290324127548,8.67290324127548
"46",3.7,"Management of appendicitis","LIC/LMC",63180614.4115608,575037613.806512,511856999.394951,32599.4600501194,4602935.81654004,4015922.71187367,587010.798132956,3089706408.23552,0,6.03626874671589,6.03626874671589
"47",3.1,"Medical management of ACS","LIC/LMC",12810209983.4221,22335236544.2103,9525026560.78821,1497261.60091352,318313467.801186,309043025.003644,9270442.79754194,49302853923.4909,0,5.17613820904779,5.17613820904779
"48",3.4,"Asthma/COPD acute treatment","LIC/LMC",18439928548.7235,34370193131.3344,15930264582.6109,1677017.83215546,178111273.370437,164382021.088163,13729252.2822734,72740293198.3426,0,4.56616980974341,4.56616980974341
"49",2.6,"CVD secondary prevention","LIC/LMC",39491554191.4611,69343482865.4817,29851928674.0205,3651437.1651017,384923783.872772,362707223.51431,22216560.3584619,118153156576.459,0,3.95797396766814,3.95797396766814
"50",3.9,"Repair of gastrointestinal perforations","LIC/LMC",17181867.6594958,169567705.375129,152385837.715634,9963.09214921067,13628232.9993543,13536671.9558901,91556.3155820038,484272699.911821,0,3.17793770846028,3.17793770846028
"51",3.3,"Cervical cancer screening and treatment","LIC/LMC",2913887270.54877,9580635238.63355,6666747968.08478,331310.936421154,27060862.3503316,23318580.1144557,3742282.23587585,19914769018.7682,0,2.98717892353283,2.98717892353283
"52",3.6,"Management of bowel obstruction","LIC/LMC",927214229.640754,7439999941.78381,6512785712.14305,218868.512139543,21715354.0543218,19016502.7216352,2698851.33268659,14337226743.6099,0,2.20139697163355,2.20139697163355
"53",4.4,"Treatment of early-stage colorectal cancer","LIC/LMC",299083997.220752,996967863.835814,697883866.615062,33454.484424567,23271159.8450942,22991126.2461791,280030.135131203,1495379558.98725,0,2.14273410021681,2.14273410021681
"54",2.9,"Alcohol use screening/brief intervention","LIC/LMC",151793732.310061,5908559572.94995,5756765840.63989,47659.204353405,87478082.1786245,86069561.4399891,1408520.73863532,7478110423.89994,0,1.29901243700208,1.29901243700208
"55",4.2,"Management of acute ventilatory failure","LIC/LMC",669413032.723296,1311020204.05331,641607171.330018,18387.4138720718,178111273.370437,177973103.465411,138164.091832285,733689674.429989,0,1.143518506673,1.143518506673
"56",2.12,"Schizophrenia chronic treatment","LIC/LMC",6535352799.19494,9878473493.78436,3343120694.58942,128.825401984536,21287811.0290627,20653213.714217,634597.314845673,3276977720.57266,0,0.9802152000902,0.9802152000902
"57",2.14,"Asthma/COPD chronic treatment","LIC/LMC",8328003274.13735,15593875820.8753,7265872546.73798,103037.391415071,49726502.2044767,48578390.5534401,1148111.65103652,6080465224.56844,0,0.836852722843078,0.836852722843078
"58",3.8,"Repair of hernias","LIC/LMC",3065353544.59826,32826039530.4478,29760685985.8495,146040.973199179,27585656.7100305,23669164.8445208,3916491.86550968,20708607745.7783,0,0.695837715421774,0.695837715421774
"59",4.1,"PCI for ACS","LIC/LMC",9032504585.97629,15462421620.0797,6429917034.10342,109323.978523887,287383281.504239,286562271.322405,821009.426388134,4365558398.33081,0,0.678944747681264,0.678944747681264
"60",2.11,"Bipolar disorder chronic treatment","LIC/LMC",1292939778.59669,11921723335.6144,10628783557.0177,478.611539420663,23098834.180952,21882659.4409016,1216174.74005033,6280235428.69809,0,0.590870572818422,0.590870572818422
"61",2.3,"Diabetes screening and treatment","LIC/LMC",112360998391.693,200285079134.764,87924080743.0705,593477.640411512,495469940.245645,488891930.230331,6578010.01531405,35044300509.8649,0,0.398574545377056,0.398574545377056
"62",5.1,"Tobacco tax","LMC",10896152.3740911,54338978.3437105,43442825.9696195,1021115.92195922,829761960.661757,823573696.382383,6188264.27937368,40412247384.7633,630431059.202308,59.970045247343,930.239837827873
"63",5.3,"Tobacco regulations","LMC",40806029.5343337,60776875.3185661,19970845.7842325,216375.736087151,829761960.661757,828445526.34255,1316434.31920764,8595264407.46656,134086124.756478,55.7927653471233,430.390605402038
"64",2.5,"Aspirin for suspected ACS","LMC",14065980.877676,25293695.8053796,11227714.9277036,15185.0546226656,287383281.504239,287292942.811091,90334.5005555918,576707557.647727,0,51.3646419918217,51.3646419918217
"65",5.4,"Alcohol regulations","LMC",12572592.2569294,37520181.4713772,24947589.2144478,95279.8216450688,242683509.87737,241955182.219546,728327.657824172,4682228632.54406,73042766.6676873,47.7825454392261,187.682609020693
"66",5.2,"Alcohol tax","LMC",12081160.1129515,40075976.4544041,27994816.3414526,47407.3777173383,242683509.87737,242323476.800503,360032.539788099,2313360540.04262,36088424.4246649,36.0993063457202,82.6353176183255
"67",2.7,"Heart failure chronic treatment","LMC",2442982524.83171,4544475644.18226,2101493119.35055,1740475.69068596,326615357.511501,315273968.875907,11341388.6355947,72319094013.1677,0,34.4131957165376,34.4131957165376
"68",5.6,"Trans fat regulations","LMC",547738700.435612,776608614.763088,228869914.327477,204891.342581554,287383281.504239,286083805.746378,1299475.7578612,8293007287.82183,19073916.7619902,33.4471208716196,36.2345890336458
"69",5.5,"Salt regulations","LMC",1341565360.28556,1703441536.61733,361876176.331772,309377.683444446,480986957.91701,479052673.045137,1934284.87187278,12341531824.3418,28385523.1959862,31.6237330982668,34.1042948708151
"70",4.3,"Treatment of early-stage breast cancer","LMC",38921073.6165922,122126416.946787,83205343.3301948,33633.5185568349,35220248.7030539,34851849.2791764,368398.357617191,2356991641.18945,0,28.3274071935006,28.3274071935006
"71",1.1,"IDU harm reduction measures","LMC",17343951.2189896,496475077.470284,479131126.251294,17795.054692125,54627762.7527671,52794144.5118151,1833615.45441368,11805270268.5571,0,24.6389132781274,24.6389132781274
"72",2.13,"Epilepsy acute and chronic treatment","LMC",2524047642.05093,3294013884.27227,769966242.221334,33608.6974747462,30225669.7200755,27331384.8932043,2894284.82687118,18105431363.1185,0,23.5145781338216,23.5145781338216
"73",2.1,"Depression chronic treatment","LMC",663282809.296486,1170963668.59873,507680859.302248,13573.7502230268,180196984.831633,178568852.820061,1628130.50937577,10322737889.6081,0,20.3331240492217,20.3331240492217
"74",1.2,"Pulmonary rehabilitation","LMC",270630937.954719,491495437.035954,220864499.081235,88455.571579216,117980145.534433,117374490.37698,605654.367546951,3862733527.14669,0,17.4891553111302,17.4891553111302
"75",2.4,"CVD primary prevention","LMC",17044124277.8173,30766119385.9325,13721995108.1153,4706749.88634079,480986957.91701,452209710.889392,28777247.0276183,183605875075.682,0,13.380406684965,13.380406684965
"76",3.2,"Heart failure acute treatment","LMC",21770370861.4683,37184177338.0523,15413806476.584,3793828.83179334,326615357.511501,302233488.180575,24381869.3309259,155226522782.876,0,10.0706157832389,10.0706157832389
"77",3.7,"Management of appendicitis","LMC",60931006.687988,510478324.169996,449547317.482008,26695.5651464005,3523962.23597512,3075680.68478306,448279.244658652,2830231051.32645,0,6.29573560171387,6.29573560171387
"78",3.1,"Medical management of ACS","LMC",12455602495.8363,21118604202.4174,8663001706.58109,1320553.71075716,287383281.504239,279215362.972299,8167918.53193965,52129962498.369,0,6.01754037041999,6.01754037041999
"79",3.4,"Asthma/COPD acute treatment","LMC",17858223585.313,31460960730.0875,13602737144.7745,1510032.42546378,158593216.505716,146799346.267311,11793870.2384051,74995525602.0357,0,5.51326727877302,5.51326727877302
"80",2.6,"CVD secondary prevention","LMC",37186539134.7125,64851730796.4202,27665191661.7076,3290927.80070406,345839523.419466,325828911.841833,20010611.5776333,127714218093.476,0,4.61642267493306,4.61642267493306
"81",3.9,"Repair of gastrointestinal perforations","LMC",16864406.3240248,159615839.093942,142751432.769917,8494.65884185424,11128515.4103687,11054436.3620093,74074.3204771602,469958630.568222,0,3.29214650563745,3.29214650563745
"82",3.3,"Cervical cancer screening and treatment","LMC",2788365657.91238,8809980720.77516,6021615062.86278,246184.361065753,20024057.6509946,17306983.7890437,2717073.86195099,17330021650.0511,0,2.8779690280986,2.8779690280986
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",290314730.087665,941273582.865893,650958852.778227,29302.3226256712,20216930.0556399,19976502.344725,240425.015989492,1540554608.53,0,2.36659291436788,2.36659291436788
"84",3.6,"Management of bowel obstruction","LMC",913060169.765691,7001733946.84016,6088673777.07447,180752.56723869,16961437.9180031,14871168.4032783,2090269.51472487,13317660038.9716,0,2.18728421435818,2.18728421435818
"85",2.9,"Alcohol use screening/brief intervention","LMC",132730334.382545,5093428695.07173,4960698360.68918,42369.7376862664,75260818.307645,74059195.0341544,1201623.27349063,7654541648.65673,0,1.5430371072982,1.5430371072982
"86",4.2,"Management of acute ventilatory failure","LMC",644168963.627465,1167148523.66593,522979560.03847,16572.3889023755,158593216.505716,158473056.853815,120153.838708234,765797021.136317,0,1.4642962739882,1.4642962739882
"87",2.12,"Schizophrenia chronic treatment","LMC",6275292689.12669,9375549331.88635,3100256642.75966,106.022212246909,18372870.2093464,17845143.3132268,527726.896119586,3266250615.91498,0,1.05354201031808,1.05354201031808
"88",2.14,"Asthma/COPD chronic treatment","LMC",7351502574.56974,13456130466.3036,6104627891.73385,90142.6573680751,40613070.9712831,39692549.8830571,920521.088225984,5850717205.16573,0,0.958406852789187,0.958406852789187
"89",4.1,"PCI for ACS","LMC",9032504585.97629,15462421620.0797,6429917034.10342,109323.978523887,287383281.504239,286562271.322405,821009.426388134,5239628980.62875,0,0.814882828633473,0.814882828633473
"90",3.8,"Repair of hernias","LMC",2999378986.552,30624217302.2923,27624838315.7403,119277.448802451,22177311.4414202,19026091.2324937,3151220.20892646,19991090500.4905,0,0.723663620108856,0.723663620108856
"91",2.11,"Bipolar disorder chronic treatment","LMC",1193456082.22766,10739333268.792,9545877186.56439,410.705967403945,19935813.2914726,18889576.5306404,1046236.76083221,6476046031.2009,0,0.678412879679176,0.678412879679176
"92",2.3,"Diabetes screening and treatment","LMC",107850747276.792,191641502585.179,83790755308.3865,532279.734600544,440900533.769398,435193365.063115,5707168.70628276,36495272020.3875,0,0.435552488888172,0.435552488888172
