"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"36",2.7,"Heart failure chronic treatment","LIC/LMC",2036725488.74612,3706412781.89075,1669687293.14463,2006953.94625606,280322569.283631,271308614.758837,9013954.52479371,47210862800.7779,0,28.2752722588327,28.2752722588327
"37",5.6,"Trans fat regulations","LIC/LMC",424257053.872045,601311163.127011,177054109.254966,222452.695922321,242772346.74851,241807137.905856,965208.842653918,5060248047.06046,11638570.5082391,26.8174051765584,28.5802349821402
"38",4.3,"Treatment of early-stage breast cancer","LIC/LMC",30475994.3717242,92422448.0207277,61946453.6490035,40739.6192206861,32843402.6977041,32531322.6575523,312079.108433857,1641910003.51616,0,26.5053107449771,26.5053107449771
"39",5.5,"Salt regulations","LIC/LMC",1028661792.88584,1319390522.59566,290728729.709823,335066.647461345,415871746.599032,414444247.37658,1427499.22245108,7481329949.98516,17207058.8849659,24.2950973127381,25.7330259635925
"40",2.13,"Epilepsy acute and chronic treatment","LIC/LMC",1974684531.74356,2650380295.52063,675695763.777067,47410.5570025314,30252412.8225937,27285995.0408555,2966417.78173824,15201275559.9602,0,22.4972189776456,22.4972189776456
"41",1.1,"IDU harm reduction measures","LIC/LMC",14107079.2712041,381724621.096494,367617541.82529,20839.7403961702,46929015.1517869,45517170.9119433,1411842.33427734,7468607499.47862,0,20.3162435132872,20.3162435132872
"42",2.1,"Depression chronic treatment","LIC/LMC",577811937.724508,1010517958.07973,432706020.355222,16109.5812417862,160398259.826822,159077051.842676,1321206.57992024,6880658720.03886,0,15.9014628786314,15.9014628786314
"43",1.2,"Pulmonary rehabilitation","LIC/LMC",212148479.530685,371516774.626796,159368295.096111,94436.9675186961,98041635.5148466,97595085.5785338,446549.246078529,2339430549.01643,0,14.6793974774316,14.6793974774316
"44",2.4,"CVD primary prevention","LIC/LMC",13996706794.3697,24617993526.6131,10621286732.2434,5308531.94315092,415871746.599032,393757144.226823,22114602.3722081,115908341229.184,0,10.9128342121974,10.9128342121974
"45",3.2,"Heart failure acute treatment","LIC/LMC",17040390013.7451,29441852834.3315,12401462820.5863,4479520.10940788,280322569.283631,260474933.413722,19847635.8699089,103758197579.592,0,8.36660957506995,8.36660957506995
"46",3.7,"Management of appendicitis","LIC/LMC",48414810.0943823,408307228.373551,359892418.279169,32599.4600501194,3548717.10153017,3144623.76880335,404091.219645052,2094482449.46731,0,5.81974596598091,5.81974596598091
"47",3.1,"Medical management of ACS","LIC/LMC",9746545596.14333,16402435970.2097,6655890374.06633,1497261.60091352,242772346.74851,236462937.09437,6309409.65414028,33081603492.839,0,4.97027469408699,4.97027469408699
"48",3.4,"Asthma/COPD acute treatment","LIC/LMC",14084513959.74,25247500529.1866,11162986569.4465,1677017.83215546,136249896.373851,126867911.944126,9381984.42972496,48994434284.0746,0,4.3890077247046,4.3890077247046
"49",2.6,"CVD secondary prevention","LIC/LMC",30041088500.186,50884411227.6585,20843322727.4725,3651437.1651017,293488269.349348,278367682.209902,15120587.1394458,79279807403.7263,0,3.80360696038313,3.80360696038313
"50",3.9,"Repair of gastrointestinal perforations","LIC/LMC",13113984.8779633,119855981.9784,106741997.100437,9963.09214921067,10492958.2678565,10430277.2043844,62677.3893856705,326732935.619131,0,3.06095955195309,3.06095955195309
"51",3.3,"Cervical cancer screening and treatment","LIC/LMC",2228174811.84444,6904313485.92748,4676138674.08304,331310.936421154,20625150.4013863,18079852.5491529,2545297.85223339,13354237240.6701,0,2.85582575099503,2.85582575099503
"52",3.6,"Management of bowel obstruction","LIC/LMC",707915174.3779,5271761567.93868,4563846393.56078,218868.512139543,16602104.6103416,14763069.5695257,1839035.04081591,9630913905.04692,0,2.11026250108579,2.11026250108579
"53",4.4,"Treatment of early-stage colorectal cancer","LIC/LMC",227540968.877721,715330284.630859,487789315.753138,33454.484424567,17632228.6711416,17442476.3291398,189749.351555837,999244411.605565,0,2.0485163970079,2.0485163970079
"54",2.9,"Alcohol use screening/brief intervention","LIC/LMC",116036275.624937,4154020320.24464,4037984044.61971,47659.204353405,67119371.4485419,66158978.5673409,960392.881201084,5026382945.00698,0,1.24477533577782,1.24477533577782
"55",4.2,"Management of acute ventilatory failure","LIC/LMC",510560748.280452,959688776.911448,449128028.630996,18387.4138720718,136249896.373851,136155706.009057,94185.7219124667,493045952.939878,0,1.09778486647282,1.09778486647282
"56",2.12,"Schizophrenia chronic treatment","LIC/LMC",4999815530.05539,7345861863.32748,2346046333.27209,128.825401984536,16354025.5938556,15907522.5208751,446503.072980479,2261810677.04315,0,0.964094632303592,0.964094632303592
"57",2.14,"Asthma/COPD chronic treatment","LIC/LMC",6364172378.92414,11457957814.8644,5093785435.94029,103037.391415071,38208260.8590041,37423350.8307789,784910.028225259,4097175544.0591,0,0.804347885395918,0.804347885395918
"58",3.8,"Repair of hernias","LIC/LMC",2341868667.93083,23205491592.8115,20863622924.8807,146040.973199179,21037688.0918701,18354256.3836393,2683431.70823077,13972750427.9905,0,0.669718316818672,0.669718316818672
"59",4.1,"PCI for ACS","LIC/LMC",6870093011.10702,11363518690.1921,4493425679.08506,109323.978523887,219231494.142402,218672609.401409,558884.080870673,2929782305.3545,0,0.652015302932762,0.652015302932762
"60",2.11,"Bipolar disorder chronic treatment","LIC/LMC",988696374.500691,8445107162.36767,7456410787.86698,478.611539420663,17745316.1276886,16889653.7810438,855662.346644775,4334738626.58127,0,0.581343859653592,0.581343859653592
"61",2.3,"Diabetes screening and treatment","LIC/LMC",85650929136.7038,147179802163.424,61528873026.7202,593477.640411512,377355060.642758,372886424.431329,4468636.21142919,23473228395.2608,0,0.381499404110116,0.381499404110116
"62",5.1,"Tobacco tax","LMC",8352345.94945785,38886159.3635421,30533813.4140842,1021115.92195922,633211158.179728,629102077.58598,4109080.59374761,26507750654.0742,413520910.203558,59.6947836476546,868.144122536855
"63",5.3,"Tobacco regulations","LMC",31274014.6976878,45310435.3606281,14036420.6629404,216375.736087151,633211158.179728,632336845.900535,874312.279192383,5639016511.17152,87968657.5742757,55.2817233084985,401.741772107181
"64",2.5,"Aspirin for suspected ACS","LMC",10722517.2208275,18581694.9543234,7859177.73349585,15185.0546226656,219231494.142402,219170019.748306,61470.9209271598,386784564.547481,0,49.214380646846,49.214380646846
"65",5.4,"Alcohol regulations","LMC",9631624.52760926,27168843.9369368,17537219.4093275,95279.8216450688,185042083.010554,184550121.058684,491961.95187059,3118849578.57767,48654053.4258116,47.1187430757784,177.841737950707
"66",5.2,"Alcohol tax","LMC",9250367.64220997,28931456.9917939,19681089.3495839,47407.3777173383,185042083.010554,184798758.242622,243324.298621619,1541723170.36517,24050881.4576967,35.253914742587,78.3352558885551
"67",2.7,"Heart failure chronic treatment","LMC",1856010881.70807,3321673852.12213,1465662970.41406,1740475.69068596,249089052.84804,241361801.248778,7727251.5992623,48559350746.6349,0,33.1313212702076,33.1313212702076
"68",5.6,"Trans fat regulations","LMC",419870536.962801,580678512.86567,160807975.902868,204891.342581554,219231494.142402,218346884.558751,884609.583651265,5563911238.98476,12796995.8496649,32.0492620851659,34.5997218592285
"69",5.5,"Salt regulations","LMC",1028661792.88584,1282767806.43483,254106013.548993,309377.683444446,367034114.967791,365717057.233129,1317057.73466218,8281901943.15488,19048374.4692562,30.3194907584702,32.5923099083135
"70",4.3,"Treatment of early-stage breast cancer","LMC",29680953.5562974,87944422.9332427,58263469.3769453,33633.5185568349,26770325.7413665,26520206.1610557,250118.648592772,1577410279.07836,0,27.0737444224792,27.0737444224792
"71",1.1,"IDU harm reduction measures","LMC",13299521.221879,350033438.050732,336733916.828853,17795.054692125,41099236.7830331,39862566.9883017,1236667.88916518,7851510205.91029,0,23.3166598715414,23.3166598715414
"72",2.13,"Epilepsy acute and chronic treatment","LMC",1932365136.14314,2473045630.05537,540680493.912231,33608.6974747462,23196834.9744477,21182415.3861434,2014419.58830428,12376968471.3731,0,22.8914647573401,22.8914647573401
"73",2.1,"Depression chronic treatment","LMC",507037152.673026,863033398.683721,355996246.010695,13573.7502230268,138544187.429973,137428012.686931,1116173.33881584,6969535050.08283,0,19.5775520898988,19.5775520898988
"74",1.2,"Pulmonary rehabilitation","LMC",206085967.358833,360479674.914427,154393707.555594,88455.571579216,90091931.8479528,89679364.1795987,412566.978119774,2593193362.98136,0,16.7959783079087,16.7959783079087
"75",2.4,"CVD primary prevention","LMC",13021956542.4629,22639497558.0444,9617541015.58153,4706749.88634079,367034114.967791,347439133.915666,19594981.0521252,123213845521.772,0,12.811366785143,12.811366785143
"76",3.2,"Heart failure acute treatment","LMC",16538900672.1789,27290615710.5111,10751715038.3323,3793828.83179334,249089052.84804,232449305.582283,16639747.2657573,104391124125.902,0,9.70925324506135,9.70925324506135
"77",3.7,"Management of appendicitis","LMC",46699432.1140657,362979521.387769,316280089.273703,26695.5651464005,2718147.82089854,2409431.90114241,308713.80667437,1918625842.10739,0,6.06622391726671,6.06622391726671
"78",3.1,"Medical management of ACS","LMC",9477679634.31077,15532451224.0356,6054771589.72486,1320553.71075716,219231494.142402,213671676.804831,5559817.33757135,34972327110.6913,0,5.77599445205174,5.77599445205174
"79",3.4,"Asthma/COPD acute treatment","LMC",13641163495.6648,23174850806.1053,9533687310.44052,1510032.42546378,121299196.595231,113240239.686021,8058956.90921016,50494724516.3372,0,5.29645276503242,5.29645276503242
"80",2.6,"CVD secondary prevention","LMC",28291417835.0682,47609871411.3441,19318453576.2759,3290927.80070406,263742951.854139,250122022.120646,13620929.7334939,85678762390.011,0,4.43507354518424,4.43507354518424
"81",3.9,"Repair of gastrointestinal perforations","LMC",12872481.7113731,112882886.028106,100010404.316733,8494.65884185424,8574877.65527011,8524137.56761973,50736.4135639227,317132777.326144,0,3.17099785260125,3.17099785260125
"82",3.3,"Cervical cancer screening and treatment","LMC",2132692371.09255,6358117978.70469,4225425607.61214,246184.361065753,15295296.8267178,13444568.9156003,1850727.91111752,11633523151.3105,0,2.75321925686079,2.75321925686079
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",220880408.295155,675916460.953714,455036052.658559,29302.3226256712,15326072.1801341,15163097.6554319,162972.206098928,1029472321.75458,0,2.26239726663384,2.26239726663384
"84",3.6,"Management of bowel obstruction","LMC",697144606.425522,4964536203.35073,4267391596.92521,180752.56723869,12982841.9965605,11557427.5802979,1425414.41626258,8949574339.44852,0,2.09720015990494,2.09720015990494
"85",2.9,"Alcohol use screening/brief intervention","LMC",101534256.418571,3583351579.18746,3481817322.76889,42369.7376862664,57786109.3682982,56966543.0825276,819566.28577059,5144807714.97189,0,1.47762137930904,1.47762137930904
"86",4.2,"Management of acute ventilatory failure","LMC",491336795.63283,857482727.075099,366145931.442268,16572.3889023755,121299196.595231,121217285.878933,81906.0734168895,514449607.748909,0,1.40503980399964,1.40503980399964
"87",2.12,"Schizophrenia chronic treatment","LMC",4802025732.84031,6978417155.04361,2176391422.2033,106.022212246909,14125953.13691,13754361.4693007,371591.667609304,2255042856.06269,0,1.03613845977198,1.03613845977198
"88",2.14,"Asthma/COPD chronic treatment","LMC",5619351060.4021,9900096660.73526,4280745600.33316,90142.6573680751,31207264.7472787,30577947.3827911,629317.364487507,3941116869.10821,0,0.920661313954626,0.920661313954626
"89",4.1,"PCI for ACS","LMC",6870093011.10702,11363518690.1921,4493425679.08506,109323.978523887,219231494.142402,218672609.401409,558884.080870673,3515290196.08547,0,0.782318535376609,0.782318535376609
"90",3.8,"Repair of hernias","LMC",2291637041.86556,21662124150.2621,19370487108.3965,119277.448802451,16915874.8437943,14756207.5860809,2159667.25771342,13487173414.3461,0,0.696274354840559,0.696274354840559
"91",2.11,"Bipolar disorder chronic treatment","LMC",912987737.282787,7612544464.96801,6699556727.68522,410.705967403945,15327620.4829179,14591022.2931091,736598.189808788,4470814823.91869,0,0.667329945195256,0.667329945195256
"92",2.3,"Diabetes screening and treatment","LMC",82226451598.832,140871211548.795,58644759949.9629,532279.734600544,335842810.231822,331965897.501278,3876912.73054401,24436813175.4671,0,0.416692185223661,0.416692185223661
