"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"16",3.9,"Repair of gastrointestinal perforations","LIC",364572.42649202,11866820.495358,11502248.068866,2643.19929009282,2858691.68510669,2820770.81055081,37920.8745558717,54587499.4534795,0,4.74581135154228,4.74581135154228
"17",3.2,"Heart failure acute treatment","LIC",760402411.84255,3600160818.83035,2839758406.9878,1114452.40552794,47082952.4840273,37711525.5517702,9371426.93225711,13431632816.3245,0,4.72985053350781,4.72985053350781
"18",3.3,"Cervical cancer screening and treatment","LIC",144152749.11064,914492009.233135,770339260.122495,153303.358737168,8098308.10836842,5865279.07062656,2233029.03774186,3240531395.81053,0,4.20662890178445,4.20662890178445
"19",3.6,"Management of bowel obstruction","LIC",16252087.1958093,522508315.328131,506256228.132322,68617.1345618775,5457427.00951995,4134259.12465871,1323167.88486123,1914113476.43184,0,3.7809183770309,3.7809183770309
"20",3.1,"Medical management of ACS","LIC",407884987.965644,1439397499.69516,1031512511.72952,318611.36126713,35512209.9648428,33114012.6695211,2398197.29532165,3468201273.76917,0,3.36224838218792,3.36224838218792
"21",2.6,"CVD secondary prevention","LIC",2649891507.71191,5272142401.73789,2622250894.02598,651399.12296233,44875459.650047,40073025.9752404,4802433.67480658,6946147249.98595,0,2.64892549595871,2.64892549595871
"22",4.4,"Treatment of early-stage colorectal cancer","LIC",10078403.89254,66128032.20227,56049628.30973,7474.00605689527,3520231.25048152,3433917.94492297,86313.3055585419,125503426.318175,0,2.23914823528612,2.23914823528612
"23",3.4,"Asthma/COPD acute treatment","LIC",667415657.554931,3444309258.11172,2776893600.55679,286662.554562066,22339847.6973398,18284597.2776915,4055250.41964829,5823246074.34178,0,2.09703608131553,2.09703608131553
"24",2.12,"Schizophrenia chronic treatment","LIC",298684507.942466,588658949.92241,289974441.979943,41.0457429115454,3339812.20416593,3110711.44263127,229100.761534665,322760129.096108,0,1.11306405796423,1.11306405796423
"25",3.8,"Repair of hernias","LIC",75733839.1319498,2625094715.34688,2549360876.21493,48184.3456132849,6205550.16479473,4587866.52930606,1617683.63548867,2323636220.06803,0,0.911458335203592,0.911458335203592
"26",2.9,"Alcohol use screening/brief intervention","LIC",21892589.3213546,972335718.638398,950443129.317043,9521.14942871176,14001788.1777319,13552276.4065894,449511.771142558,649315566.589544,0,0.683171403486414,0.683171403486414
"27",2.3,"Diabetes screening and treatment","LIC",5184383317.87967,10123165751.0086,4938782433.12897,110205.150732323,62668252.1098249,60774460.0724115,1893792.03741338,2740252917.03623,0,0.554843821152118,0.554843821152118
"28",2.14,"Asthma/COPD chronic treatment","LIC",1119974467.79062,2505064845.42713,1385090377.63651,23211.9179353777,10416263.1758477,9922782.22044018,493480.955407539,709744665.201879,0,0.512417584196182,0.512417584196182
"29",4.2,"Management of acute ventilatory failure","LIC",28975548.2681428,170527196.621141,141551648.352999,3265.69423457202,22339847.6973398,22300760.3344855,39087.3628543217,56366876.2064972,0,0.398207134020303,0.398207134020303
"30",2.11,"Bipolar disorder chronic treatment","LIC",114226156.003365,1406895528.17512,1292669372.17176,122.230041465811,3624051.54069069,3260273.35740026,363778.183290432,512642981.142998,0,0.396577030584185,0.396577030584185
"31",5.1,"Tobacco tax","LIC/LMC",13231415.9460243,67122485.4565686,53891069.5105443,1998806.90077328,1084602100.34821,1069793483.99694,14808616.3512753,80972049872.7292,497978106.717285,146.723269500563,1502.5133219315
"32",5.3,"Tobacco regulations","LIC/LMC",48421413.2229692,73549238.169129,25127824.9461597,423482.07863427,1084602100.34821,1081425911.40626,3176188.94195164,17364833227.3679,106793724.348313,131.629997678442,691.059941104126
"33",5.4,"Alcohol regulations","LIC/LMC",15670718.3373524,46432235.600425,30761517.2630727,196373.418774333,325951661.070683,324128658.254233,1823002.81645,9820247762.74667,60394523.740892,107.730081896816,319.238081748824
"34",2.5,"Aspirin for suspected ACS","LIC/LMC",16784763.1704234,30870655.2623334,14085892.09191,30331.3391039003,365099720.472599,364882326.421351,217392.399334954,1163891341.5074,0,82.6281597156252,82.6281597156252
"35",5.2,"Alcohol tax","LIC/LMC",15937812.8600016,50030675.0971004,34092862.2370988,92898.3809139737,325951661.070683,325097783.404975,853877.665708894,4597868107.57184,28276888.8615668,73.7195199047413,134.86307120816
"36",5.6,"Trans fat regulations","LIC/LMC",633287884.549948,933526079.799379,300238195.249432,400579.657297904,365099720.472599,362018427.268216,3081293.20438269,16491609145.1769,6596643.65807076,53.7475118663054,54.9284181896844
"37",2.7,"Heart failure chronic treatment","LIC/LMC",3080793234.58647,5948147142.87004,2867353908.28357,3517447.53642774,421716473.078137,393659747.286526,28056725.7916106,149887108569.126,0,52.2736688122502,52.2736688122502
"38",4.3,"Treatment of early-stage breast cancer","LIC/LMC",45847918.9425111,151391716.827465,105543797.884954,73332.9419552305,49755235.0642852,48753909.0157679,1001325.15913339,5376393050.8365,0,50.9399240749034,50.9399240749034
"39",5.5,"Salt regulations","LIC/LMC",1534747418.16942,2028222661.89425,493475243.724839,603682.399087556,625060940.463946,620505223.833948,4555716.62999792,24375867178.7456,9750346.87149823,48.4392440174981,49.3963324173108
"40",2.13,"Epilepsy acute and chronic treatment","LIC/LMC",2953306285.84202,4100514270.49605,1147207984.65403,85340.1751763812,45103177.8843236,36258308.3924228,8844869.49190073,46404081494.1131,0,40.4495802982991,40.4495802982991
"41",1.1,"IDU harm reduction measures","LIC/LMC",21058804.4169182,644282448.032489,623223643.615571,37512.1250738343,72013809.7778867,67447113.2791026,4566692.19988026,24641557787.3392,0,39.5388686545709,39.5388686545709
"42",2.1,"Depression chronic treatment","LIC/LMC",866754681.248597,1602984322.83974,736229641.591144,28997.3421088568,238631858.316719,234457942.620434,4173914.53552845,22212868184.3123,0,30.1711136437073,30.1711136437073
"43",1.2,"Pulmonary rehabilitation","LIC/LMC",319816643.420866,591989451.437442,272172808.016576,170015.978336612,147163442.933297,145739520.588103,1423922.34519462,7616042470.4759,0,27.9823782764223,27.9823782764223
"44",2.4,"CVD primary prevention","LIC/LMC",21006403829.2823,39110051752.3899,18103647923.1076,9605090.92574223,625060940.463946,554358977.282025,70701963.1819204,378360506512.803,0,20.8996832085903,20.8996832085903
"45",3.2,"Heart failure acute treatment","LIC/LMC",25778286097.6818,47136795914.2391,21358509816.5572,7509859.79251333,421716473.078137,362278115.607517,59438357.4706198,316523440954.731,0,14.8195470411218,14.8195470411218
"46",3.7,"Management of appendicitis","LIC/LMC",72300232.5552068,681640436.561138,609340204.005931,58679.6759303752,5251753.15953325,4004096.47541116,1247655.23856212,6608593050.37724,0,10.8454899363786,10.8454899363786
"47",3.1,"Medical management of ACS","LIC/LMC",14710361755.1786,26102221304.4566,11391859549.2779,2699399.26821769,365099720.472599,344945836.848988,20153883.6236105,107880185084.588,0,9.46993637148784,9.46993637148784
"48",3.4,"Asthma/COPD acute treatment","LIC/LMC",21135081295.0465,40144034769.3215,19008953474.275,2915284.7728075,203992798.502766,175070490.931175,28922307.5715908,154055363492.49,0,8.10435796483872,8.10435796483872
"49",2.6,"CVD secondary prevention","LIC/LMC",45353564406.7419,81150209390.4382,35796644983.6963,6597223.79796401,441564152.83138,393226668.890403,48337483.9409772,258752578139.354,0,7.22840306004107,7.22840306004107
"50",3.9,"Repair of gastrointestinal perforations","LIC/LMC",19700209.3465067,201420316.638299,181720107.291792,17933.7219856076,15559236.0411482,15360832.5888318,198399.299666178,1056369672.4564,0,5.81316887932583,5.81316887932583
"51",3.3,"Cervical cancer screening and treatment","LIC/LMC",3337928534.64273,11283820368.0764,7945891833.43369,596546.940170892,31048503.1742511,22913173.6484235,8135329.52582764,43572077018.1095,0,5.48359805689433,5.48359805689433
"52",3.6,"Management of bowel obstruction","LIC/LMC",1062950375.81349,8828329280.82752,7765378905.01403,394010.526853082,24878030.330705,19017186.1504301,5860844.18027488,31337329897.4181,0,4.03551845708184,4.03551845708184
"53",4.4,"Treatment of early-stage colorectal cancer","LIC/LMC",343456285.435353,1176519008.3497,833062722.914349,60219.1052027666,26776930.8749915,26167268.9688051,609660.432180362,3276182935.02959,0,3.93269659644395,3.93269659644395
"54",2.9,"Alcohol use screening/brief intervention","LIC/LMC",173909802.561874,7034596950.61105,6860687148.04917,85788.1540649095,100043409.8707,96985636.4398693,3057773.43083108,16340158892.2836,0,2.38170879092335,2.38170879092335
"55",4.2,"Management of acute ventilatory failure","LIC/LMC",767795827.922089,1533153651.95755,765357824.035463,33087.5543721571,203992798.502766,203692892.169331,299903.52106443,1602917687.25205,0,2.09433762472098,2.09433762472098
"56",2.12,"Schizophrenia chronic treatment","LIC/LMC",7484625425.54583,11467953725.7143,3983328300.16846,231.885730215751,24330635.7122313,22972308.5046922,1358327.20753914,7075086747.443,0,1.77617464951201,1.77617464951201
"57",2.14,"Asthma/COPD chronic treatment","LIC/LMC",9542873701.8596,18204427405.8598,8661553704.00025,185484.502417924,56829355.5694687,54339892.9575471,2489462.61192158,13271394111.0164,0,1.53221864858809,1.53221864858809
"58",4.1,"PCI for ACS","LIC/LMC",10373885511.4088,18050646046.235,7676760534.82625,196799.530108196,329587510.507756,327803765.88275,1783744.62500583,9546064643.85483,0,1.24350168284504,1.24350168284504
"59",3.8,"Repair of hernias","LIC/LMC",3512975229.86441,38990167734.7133,35477192504.8489,262918.322009055,31641717.5696131,23386489.6692985,8255227.90031454,43905280038.1194,0,1.23756354260892,1.23756354260892
"60",2.11,"Bipolar disorder chronic treatment","LIC/LMC",1481080302.40045,14147138903.4479,12666058601.0474,861.500853335708,26400521.4790919,23801980.2265306,2598541.25256123,13533385558.3935,0,1.06847646806832,1.06847646806832
"61",2.3,"Diabetes screening and treatment","LIC/LMC",128908410540.454,233834781792.268,104926371251.814,1068736.99691827,568684360.274177,554377257.329642,14307102.9445351,76709691561.5352,0,0.73108114429535,0.73108114429535
"62",5.1,"Tobacco tax","LMC",12466966.3723221,64197173.7824304,51730207.4101083,1840495.17529985,951456168.362192,937854159.801403,13602008.5607895,89317469190.7573,549302435.523158,148.606685911192,1726.60179926718
"63",5.3,"Tobacco regulations","LMC",46692605.9116689,70471900.4040809,23779294.4924119,389565.076074042,951456168.362192,948564259.238853,2891909.12333887,18985685382.86,116761965.104589,135.089762517435,798.412475564335
"64",5.4,"Alcohol regulations","LMC",14389255.579502,44091281.1638731,29702025.5843711,171517.345051283,278389991.116883,276802048.636692,1587942.48019094,10272910856.7101,63178401.7687671,110.603613155781,345.865665879555
"65",2.5,"Aspirin for suspected ACS","LMC",16137204.6823845,29530533.659143,13393328.9767585,27333.5531185877,329587510.507756,329391215.976256,196292.879586526,1261414241.628,0,94.1822786416234,94.1822786416234
"66",5.2,"Alcohol tax","LMC",13830317.3174272,47158722.5272319,33328405.2098047,85336.5362072879,278389991.116883,277605241.115263,784750.001619886,5074275695.61624,31206795.5280399,78.6280299371656,152.25078018805
"67",5.6,"Trans fat regulations","LMC",626695773.201976,899252273.448834,272556500.246858,368962.236330132,329587510.507756,326763954.451441,2823556.05631519,18138641081.0735,7255456.4324294,64.8243959848489,66.5500219757925
"68",2.7,"Heart failure chronic treatment","LMC",2807343322.78408,5324354927.4847,2517011604.70062,3054598.33734117,374633520.594109,350550778.498842,24082742.0952677,154441533111.099,0,61.3590866337975,61.3590866337975
"69",5.5,"Salt regulations","LMC",1534747418.16942,1965826227.3731,431078809.203686,557404.480349062,551542484.511229,547339222.798894,4203261.7123354,26996569819.3499,10798627.92774,61.0951534312454,62.6256017298081
"70",4.3,"Treatment of early-stage breast cancer","LMC",44643899.6496491,143883059.373419,99239159.72377,60541.6317925542,40464140.3412963,39662809.525424,801329.926488417,5160283984.27689,0,51.9984651083345,51.9984651083345
"71",1.1,"IDU harm reduction measures","LMC",19841078.8352909,590340543.89283,570499465.057539,32031.636344913,63073896.9114401,59073331.2700068,4000561.34252939,25919013186.575,0,45.4321428398901,45.4321428398901
"72",2.13,"Epilepsy acute and chronic treatment","LMC",2889682631.79374,3806833684.19285,917151052.399117,60496.5190379665,34563696.9999261,28521350.1757776,6042346.82414851,38044930690.6156,0,41.4816409915208,41.4816409915208
"73",2.1,"Depression chronic treatment","LMC",759921270.792741,1365035357.16668,605114086.373944,24432.828757881,205873274.78224,202349941.472662,3523332.1488218,22493442353.2038,0,37.1722338972349,37.1722338972349
"74",1.2,"Pulmonary rehabilitation","LMC",310642516.68352,574296631.468707,263654114.785187,159248.511103497,135239858.411805,133924381.904196,1315476.50760898,8445453119.56154,0,32.0323205516534,32.0323205516534
"75",2.4,"CVD primary prevention","LMC",19532570385.3385,35915728806.1659,16383158420.8274,8515578.3207895,551542484.511229,488907068.500797,62635416.010432,402321275122.682,0,24.5570032827873,24.5570032827873
"76",3.2,"Heart failure acute treatment","LMC",25017883685.8393,43536635095.4087,18518751409.5694,6395407.38698539,374633520.594109,324566590.055747,50066930.5383627,320138628883.382,0,17.2872685529951,17.2872685529951
"77",3.7,"Management of appendicitis","LMC",69719751.0871118,604729877.475658,535010126.388546,48052.5689165696,4019771.65466584,3067424.1263444,952346.082761471,6051656524.66271,0,11.3112934245057,11.3112934245057
"78",3.1,"Medical management of ACS","LMC",14302476767.213,24662823804.7614,10360347037.5484,2380787.90695056,329587510.507756,311831824.179467,17755686.3282889,114074136714.047,0,11.0106482244866,11.0106482244866
"79",3.4,"Asthma/COPD acute treatment","LMC",20467665637.4916,36699725511.2098,16232059873.7183,2628622.21824543,181652950.805426,156785893.653484,24867057.1519425,158996660547.208,0,9.79522388311566,9.79522388311566
"80",2.6,"CVD secondary prevention","LMC",42703672899.03,75878066988.7003,33174394089.6703,5945824.67500168,396688693.181333,353153642.915163,43535050.2661706,279713068861.789,0,8.43159540776313,8.43159540776313
"81",3.9,"Repair of gastrointestinal perforations","LMC",19335636.9200147,189553496.142941,170217859.222926,15290.5226955148,12700544.3560415,12540061.7782809,160478.425110306,1025065591.07294,0,6.02208014924249,6.02208014924249
"82",3.3,"Cervical cancer screening and treatment","LMC",3193775785.53209,10369328358.8433,7175552573.31119,443243.581433724,22950195.0658827,17047894.5777969,5902300.48808579,37895850983.9465,0,5.2812449768533,5.2812449768533
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",333377881.542813,1110390976.14743,777013094.604619,52745.0991458713,23256699.62451,22733351.0238821,523347.12662182,3375084957.42075,0,4.34366548113086,4.34366548113086
"84",3.6,"Management of bowel obstruction","LMC",1046698288.61768,8305820965.49939,7259122676.88171,325393.392291205,19420603.321185,14882927.0257714,4537676.29541365,29103572538.4231,0,4.00924103832959,4.00924103832959
"85",2.9,"Alcohol use screening/brief intervention","LMC",152017213.240519,6062261231.97265,5910244018.73213,76267.0046361977,86041621.6929685,83433360.03328,2608261.65968852,16725902671.2436,0,2.82998512721843,2.82998512721843
"86",4.2,"Management of acute ventilatory failure","LMC",738820279.653946,1362626455.33641,623806175.682464,29821.8601375851,181652950.805426,181392131.834846,260816.158210108,1673335225.53635,0,2.68246017876573,2.68246017876573
"87",2.12,"Schizophrenia chronic treatment","LMC",7185940917.60336,10879294775.7919,3693353858.18851,190.839987304206,20990823.5080654,19861597.0620609,1129226.44600447,7051295940.43439,0,1.909185041883,1.909185041883
"88",2.14,"Asthma/COPD chronic treatment","LMC",8422899234.06899,15699362560.4327,7276463326.36374,162272.584482546,46413092.393621,44417110.737107,1995981.65651404,12771802205.8465,0,1.75522113326296,1.75522113326296
"89",4.1,"PCI for ACS","LMC",10373885511.4088,18050646046.235,7676760534.82625,196799.530108196,329587510.507756,327803765.88275,1783744.62500583,11458969628.1068,0,1.49268295866756,1.49268295866756
"90",3.8,"Repair of hernias","LMC",3437241390.73246,36365073019.3665,32927831628.634,214733.97639577,25436167.4048183,18798623.1399925,6637544.26482587,42359275974.3738,0,1.28642773845874,1.28642773845874
"91",2.11,"Bipolar disorder chronic treatment","LMC",1366854146.39709,12740243375.2728,11373389228.8757,739.270811869897,22776469.9384012,20541706.8691304,2234763.0692708,13954040302.8648,0,1.22690255490748,1.22690255490748
"92",2.3,"Diabetes screening and treatment","LMC",123724027222.574,223711616041.26,99987588818.6853,958531.846185942,506016108.164352,493602797.257231,12413310.9071217,79898496231.3265,0,0.7990841380945,0.7990841380945
