"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"21",2.6,"CVD secondary prevention","LIC",2649891507.71191,5267524711.03146,2617633203.31955,505675.46515134,44875459.650047,41142984.2856151,3732475.36443192,5398330372.03783,0,2.06229442887259,2.06229442887259
"22",4.4,"Treatment of early-stage colorectal cancer","LIC",10078403.89254,66127655.945061,56049252.052521,5813.07116976407,3520231.25048152,3453098.99468717,67132.2557943454,97613289.4913391,0,1.74156274913126,1.74156274913126
"23",3.4,"Asthma/COPD acute treatment","LIC",667415657.554931,3444063997.91803,2776648340.3631,228377.547263388,22339847.6973398,19130789.5673359,3209058.13000388,4612009553.65793,0,1.66099879722429,1.66099879722429
"24",2.12,"Schizophrenia chronic treatment","LIC",298684507.942466,588658946.558038,289974438.615572,31.9244661712673,3339812.20416593,3161536.86046386,178275.343702078,251164115.960769,0,0.866159504127,0.866159504127
"25",3.8,"Repair of hernias","LIC",75733839.1319498,2625063210.60162,2549329371.46967,37472.8228218745,6205550.16479473,4931350.61537833,1274199.5494164,1831248100.90105,0,0.71832542369578,0.71832542369578
"26",2.9,"Alcohol use screening/brief intervention","LIC",21892589.3213546,972333538.579973,950440949.258618,7405.29588892035,14001788.1777319,13652169.4165341,349618.761197869,505020904.869288,0,0.531354320605845,0.531354320605845
"27",2.3,"Diabetes screening and treatment","LIC",5184383317.87967,10122602027.4734,4938218709.59371,85696.0862548888,62668252.1098249,61195417.7775644,1472834.33226045,2131130926.02063,0,0.431558635076325,0.431558635076325
"28",2.14,"Asthma/COPD chronic treatment","LIC",1119974467.79062,2505056418.02936,1385081950.23875,18053.1707706801,10416263.1758477,10032447.7752133,383815.40063443,552018846.523415,0,0.398545982371847,0.398545982371847
"29",4.2,"Management of acute ventilatory failure","LIC",28975548.2681428,170526920.621611,141551372.353468,2540.5096950571,22339847.6973398,22309441.8727772,30405.8245625816,43847747.850627,0,0.309765614572318,0.309765614572318
"30",2.11,"Bipolar disorder chronic treatment","LIC",114226156.003365,1406895503.27251,1292669347.26915,95.0678054262771,3624051.54069069,3340745.88583842,283305.654852278,399271490.745832,0,0.308873643201427,0.308873643201427
"31",5.1,"Tobacco tax","LIC/LMC",13231415.9460243,67119955.0342706,53888539.0882464,1553546.55885519,1084602100.34821,1073087659.86268,11514440.4855332,62958851574.4351,566629664.169916,101.461731894175,1168.31616962812
"32",5.3,"Tobacco regulations","LIC/LMC",48421413.2229692,73548776.5171796,25127363.2942104,329337.610035974,1084602100.34821,1082131850.67323,2470249.6749796,13505293652.371,121547642.871339,92.0763121504684,537.473569918207
"33",5.4,"Alcohol regulations","LIC/LMC",15670718.3373524,46432072.7207581,30761354.3834057,152728.513878295,325951661.070683,324533802.229228,1417858.84145549,7637787010.92491,68740083.0983241,76.7605695377751,248.291636178579
"34",2.5,"Aspirin for suspected ACS","LIC/LMC",16784763.1704234,30870608.2071542,14085845.0367308,23590.8439449948,365099720.472599,364930636.789029,169079.289038529,905232590.540032,0,64.2654088682298,64.2654088682298
"35",5.2,"Alcohol tax","LIC/LMC",15937812.8600016,50030589.7746389,34092776.9146373,72252.8956979169,325951661.070683,325287540.914093,664119.354842131,3576077078.62857,32184693.7076571,53.956148975692,104.892513965127
"36",2.7,"Heart failure chronic treatment","LIC/LMC",3080793234.58647,5944739690.19223,2863946455.60577,2772451.71046252,421716473.078137,399634812.934263,22081660.1438741,118022949238.676,0,41.2099007674054,41.2099007674054
"37",5.6,"Trans fat regulations","LIC/LMC",633287884.549948,933520506.302367,300232621.752419,311497.828707041,365099720.472599,362703346.414619,2396374.0579796,12825746602.0752,12825746.6020752,40.9691862558737,42.71936382933
"38",4.3,"Treatment of early-stage breast cancer","LIC/LMC",45847918.9425111,151390654.102667,105542735.160156,57036.0997640977,49755235.0642852,48976433.2556034,778800.216975426,4181593684.79144,0,39.6199101572087,39.6199101572087
"39",5.5,"Salt regulations","LIC/LMC",1534747418.16942,2028209766.35595,493462348.18653,469311.878251256,625060940.463946,621518225.2134,3542715.2505451,18955498133.3597,18955498.1333597,36.9922676766536,38.413261321803
"40",2.13,"Epilepsy acute and chronic treatment","LIC/LMC",2953306285.84202,4100508812.02325,1147202526.18123,66375.235796035,45103177.8843236,38095577.4199556,7007600.46436799,36800439033.2811,0,32.0784152696919,32.0784152696919
"41",1.1,"IDU harm reduction measures","LIC/LMC",21058804.4169182,644281770.015233,623222965.598314,29175.8669141465,72013809.7778867,68461960.9289241,3551844.86110715,19165502336.7274,0,30.7522402007889,30.7522402007889
"42",2.1,"Depression chronic treatment","LIC/LMC",866754681.248597,1602983281.10393,736228599.85533,22553.4510225895,238631858.316719,235384186.179973,3247671.23393509,17283808589.9604,0,23.4761439495242,23.4761439495242
"43",1.2,"Pulmonary rehabilitation","LIC/LMC",319816643.420866,591974787.03541,272158143.614544,132223.200763332,147163442.933297,146055987.321934,1107455.61136349,5923364899.48932,0,21.7644227757467,21.7644227757467
"44",2.4,"CVD primary prevention","LIC/LMC",21006403829.2823,39097014389.8443,18090610560.562,7451206.91058023,625060940.463946,570126035.110035,54934905.3539102,293966038149.114,0,16.2496471396033,16.2496471396033
"45",3.2,"Heart failure acute treatment","LIC/LMC",25778286097.6818,47080767010.9199,21302480913.2381,6051094.35029372,421716473.078137,374096414.912059,47620058.1660773,253897961883.751,0,11.9187038785689,11.9187038785689
"46",3.7,"Management of appendicitis","LIC/LMC",72300232.5552068,681639763.557442,609339531.002236,45639.4960050754,5251753.15953325,4273060.05270541,978691.982503418,5185679913.54607,0,8.51032905253449,8.51032905253449
"47",3.1,"Medical management of ACS","LIC/LMC",14710361755.1786,26091833794.774,11381472039.5954,2097846.70778536,365099720.472599,349429125.434237,15670595.0383621,83880488785.0596,0,7.36991563949242,7.36991563949242
"48",3.4,"Asthma/COPD acute treatment","LIC/LMC",21135081295.0465,40136386218.7682,19001304923.7217,2307721.37173264,203992798.502766,181166063.722454,22826734.7803122,121663364674.949,0,6.4028952307934,6.4028952307934
"49",2.6,"CVD secondary prevention","LIC/LMC",45353564406.7419,81077022335.6215,35723457928.8796,5121562.43901724,441564152.83138,403994656.15741,37569496.6739701,201102898728.846,0,5.62943540150043,5.62943540150043
"50",3.9,"Repair of gastrointestinal perforations","LIC/LMC",19700209.3465067,201420025.621694,181719816.275187,13948.3897205294,15559236.0411482,15404922.4670643,154309.7063728,821616382.026703,0,4.52133619143929,4.52133619143929
"51",3.3,"Cervical cancer screening and treatment","LIC/LMC",3337928534.64273,11283479204.531,7945550669.88822,463908.11612667,31048503.1742511,24721798.6939396,6326704.48031156,33884998695.9657,0,4.26465075912006,4.26465075912006
"52",3.6,"Management of bowel obstruction","LIC/LMC",1062950375.81349,8828170788.61515,7765220412.80166,306434.271468961,24878030.330705,20319692.6224422,4558337.70826278,24372932277.6502,0,3.13873025902384,3.13873025902384
"53",4.4,"Treatment of early-stage colorectal cancer","LIC/LMC",343456285.435353,1176511558.46798,833055273.032631,46836.6800049109,26776930.8749915,26302752.0100668,474177.005562166,2548124538.84608,0,3.05877007364705,3.05877007364705
"54",2.9,"Alcohol use screening/brief intervention","LIC/LMC",173909802.561874,7034564750.08595,6860654947.52408,66723.502951573,100043409.8707,97665158.3323384,2378251.538362,12708917774.6315,0,1.85243506222652,1.85243506222652
"55",4.2,"Management of acute ventilatory failure","LIC/LMC",767795827.922089,1533148409.85937,765352581.937277,25738.5720872216,203992798.502766,203759509.595325,233286.035499391,1246868323.59012,0,1.62914237570613,1.62914237570613
"56",2.12,"Schizophrenia chronic treatment","LIC/LMC",7484625425.54583,11467953671.152,3983328245.60618,180.355565362006,24330635.7122313,23273750.6272707,1056885.08496058,5505098714.20182,0,1.38203491521801,1.38203491521801
"57",2.14,"Asthma/COPD chronic treatment","LIC/LMC",9542873701.8596,18204268489.6994,8661394787.83978,144259.035473902,56829355.5694687,54893135.8673494,1936219.70211933,10322031690.4207,0,1.19172857758573,1.19172857758573
"58",3.8,"Repair of hernias","LIC/LMC",3512975229.86441,38989688601.1228,35476713371.2584,204474.692306358,31641717.5696131,25131424.4365637,6510293.13304935,34644054727.8408,0,0.976529431159419,0.976529431159419
"59",4.1,"PCI for ACS","LIC/LMC",10373885511.4088,18050201117.0821,7676315605.67329,153059.935195407,329587510.507756,328200189.879428,1387320.62832787,7424511321.37342,0,0.967197247060325,0.967197247060325
"60",2.11,"Bipolar disorder chronic treatment","LIC/LMC",1481080302.40045,14147138631.8437,12666058329.4433,670.056187225223,26400521.4790919,24376849.4885422,2023671.99054964,10540219674.4707,0,0.832162571837295,0.832162571837295
"61",2.3,"Diabetes screening and treatment","LIC/LMC",128908410540.454,233819265062.19,104910854521.736,831054.235018937,568684360.274177,557557725.437201,11126634.8369764,59656784688.0206,0,0.568642634358303,0.568642634358303
"62",5.1,"Tobacco tax","LMC",12466966.3723221,64194684.1701652,51727717.7978431,1430528.29819938,951456168.362192,940879877.276975,10576291.0852172,69448042488.4898,625032382.396408,102.618405648554,1342.56923454268
"63",5.3,"Tobacco regulations","LMC",46692605.9116689,70471446.7344087,23778840.8227397,302960.5392761,951456168.362192,949207016.481348,2249151.88084435,14765877771.6036,132892899.944433,94.2472311809376,620.967097667898
"64",5.4,"Alcohol regulations","LMC",14389255.579502,44091122.3020218,29701866.7225198,133397.064594124,278389991.116883,277154952.885579,1235038.23130378,7989849164.11255,71908642.477013,78.6321142080182,269.001582922553
"65",2.5,"Aspirin for suspected ACS","LMC",16137204.6823845,29530488.4909956,13393283.8086111,21259.2533351145,329587510.507756,329434837.500128,152668.613096866,981080991.973093,0,73.2517137688308,73.2517137688308
"66",5.2,"Alcohol tax","LMC",13830317.3174272,47158638.6192804,33328321.3018533,66371.5951100741,278389991.116883,277779636.409366,610353.90576839,3946611238.48795,35519501.1463916,57.3236901058817,118.41614231763
"67",5.6,"Trans fat regulations","LMC",626695773.201976,899246833.442868,272551060.240892,286909.218233011,329587510.507756,327391590.098858,2195920.40889817,14106615810.6995,14106615.8106995,49.2106682960783,51.7576992664476
"68",2.7,"Heart failure chronic treatment","LMC",2807343322.78408,5321368648.14322,2514025325.35914,2405987.04732891,374633520.594109,355691562.870443,18941957.7236668,121530004855.842,0,48.3408037420945,48.3408037420945
"69",5.5,"Salt regulations","LMC",1534747418.16942,1965813723.86865,431066305.699233,433332.644074376,551542484.511229,548273860.670988,3268623.84024116,20993387242.3848,20993387.2423848,46.4394140202543,48.7010628407419
"70",4.3,"Treatment of early-stage breast cancer","LMC",44643899.6496491,143882066.029538,99238166.3798891,47087.4309042432,40464140.3412963,39840888.5900609,623250.159529103,4013511986.21826,0,40.4432299852692,40.4432299852692
"71",1.1,"IDU harm reduction measures","LMC",19841078.8352909,590339937.5154,570498858.680109,24913.2857490948,63073896.9114401,59962370.0562587,3111522.8673258,20159061464.3276,0,35.3358488936632,35.3358488936632
"72",2.13,"Epilepsy acute and chronic treatment","LMC",2889682631.79374,3806829060.36006,917146428.56632,47052.5122966396,34563696.9999261,29791623.6142208,4772073.3857053,30071369305.0064,0,32.7879696942329,32.7879696942329
"73",2.1,"Depression chronic treatment","LMC",759921270.792741,1365034483.15004,605113212.357294,19003.2807841007,205873274.78224,203131838.791119,2741435.08831063,17501956920.2502,0,28.9234420317302,28.9234420317302
"74",1.2,"Pulmonary rehabilitation","LMC",310642516.68352,574282149.53273,263639632.84921,123848.875264263,135239858.411805,134216748.137332,1023110.27447279,6568426613.05176,0,24.9144126854729,24.9144126854729
"75",2.4,"CVD primary prevention","LMC",19532570385.3385,35903632625.2361,16371062239.8975,6606270.86827476,551542484.511229,502874560.052802,48667924.4584276,312586374431.656,0,19.0938358092524,19.0938358092524
"76",3.2,"Heart failure acute treatment","LMC",25017883685.8393,43486564855.1881,18468681169.3488,5139094.06253571,374633520.594109,334608294.495484,40025226.0986253,256226012157.348,0,13.8735413648588,13.8735413648588
"77",3.7,"Management of appendicitis","LMC",69719751.0871118,604729280.00927,535009528.922158,37374.0057341971,4019771.65466584,3272617.61046621,747152.919875208,4749415479.33134,0,8.87725399751219,8.87725399751219
"78",3.1,"Medical management of ACS","LMC",14302476767.213,24653160624.9696,10350683857.7566,1850247.03736609,329587510.507756,315781559.550284,13805950.9574723,88696916667.7392,0,8.56918420914497,8.56918420914497
"79",3.4,"Asthma/COPD acute treatment","LMC",20467665637.4916,36692322220.8502,16224656583.3586,2079343.82446925,181652950.805426,162035274.155118,19617676.6503084,125510241099.024,0,7.7357718145947,7.7357718145947
"80",2.6,"CVD secondary prevention","LMC",42703672899.03,75809497624.5901,33105824725.5601,4615886.9738659,396688693.181333,362851671.871795,33837021.3095381,217394133436.221,0,6.56664303754309,6.56664303754309
"81",3.9,"Repair of gastrointestinal perforations","LMC",19335636.9200147,189553217.336464,170217580.416449,11892.5755704081,12700544.3560415,12575724.7644826,124815.723847811,797268080.397777,0,4.68381749080914,4.68381749080914
"82",3.3,"Cervical cancer screening and treatment","LMC",3193775785.53209,10369037887.1373,7175262101.60522,344701.548409221,22950195.0658827,18359945.1636109,4590249.90227185,29471633692.8348,0,4.10739472307799,4.10739472307799
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",333377881.542813,1110383902.52292,777006020.98011,41023.6088351468,23256699.62451,22849653.0153796,407044.749767821,2625046933.32394,0,3.37841260227652,3.37841260227652
"84",3.6,"Management of bowel obstruction","LMC",1046698288.61768,8305672799.11756,7258974510.49988,253068.66952932,19420603.321185,15891374.8726312,3529228.4485538,22635600032.39,0,3.11829170906281,3.11829170906281
"85",2.9,"Alcohol use screening/brief intervention","LMC",152017213.240519,6062231211.50598,5910213998.26546,59318.2070626527,86041621.6929685,84012988.9158043,2028632.77716413,13008931841.9303,0,2.20109319996673,2.20109319996673
"86",4.2,"Management of acute ventilatory failure","LMC",738820279.653946,1362621489.23776,623801209.58381,23198.0623921645,181652950.805426,181450067.722547,202880.210936809,1301638295.20203,0,2.0866235512279,2.0866235512279
"87",2.12,"Schizophrenia chronic treatment","LMC",7185940917.60336,10879294724.594,3693353806.99061,148.431099190739,20990823.5080654,20112213.7668069,878609.741258502,5486478055.72928,0,1.48550026410812,1.48550026410812
"88",2.14,"Asthma/COPD chronic treatment","LMC",8422899234.06899,15699212071.67,7276312837.60104,126205.864703222,46413092.393621,44860688.0921361,1552404.30148489,9933448357.35407,0,1.36517609661064,1.36517609661064
"89",4.1,"PCI for ACS","LMC",10373885511.4088,18050201117.0821,7676315605.67329,153059.935195407,329587510.507756,328200189.879428,1387320.62832787,8912284812.08263,0,1.16101073352115,1.16101073352115
"90",3.8,"Repair of hernias","LMC",3437241390.73246,36364625390.5212,32927383999.7887,167001.869484483,25436167.4048183,20200073.8211854,5236093.58363295,33434944708.9729,0,1.01541454702832,1.01541454702832
"91",2.11,"Bipolar disorder chronic treatment","LMC",1366854146.39709,12740243128.5712,11373388982.1741,574.988381798946,22776469.9384012,21036103.6027038,1740366.33569736,10867825781.9065,0,0.955548587931,0.955548587931
"92",2.3,"Diabetes screening and treatment","LMC",123724027222.574,223696663034.717,99972635812.1423,745358.148764048,506016108.164352,496362307.659636,9653800.50471595,62136475848.1674,0,0.621534836441919,0.621534836441919
