"","Code","Intervention package","wb2021","Incremental cost (billions)","DALY.ave (millions)","benefit (billions)","BCR","Intervention"
"32",5.4,"Alcohol regulations","LIC+LMIC",0.00236654826387257,0.421336738170032,0.319639365955899,135.065644269958,"Alcohol regulations"
"33",2.13,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",0.181844215767368,4.80868228517116,24.1230112714475,132.657567190962,"Epilepsy acute and chronic treatment"
"34",2.5,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",0.005324991297186,0.0920568335362108,0.512650119927782,96.2724803322576,"Aspirin for suspected ACS"
"35",5.2,"Alcohol tax","LIC+LMIC",0.00181902424531328,0.215667131521029,0.169518919699597,93.1922266216973,"Alcohol tax"
"36",5.3,"Tobacco regulations","LIC+LMIC",0.0126820208148191,1.16926684831017,0.960118745486571,75.7070785094959,"Tobacco regulations"
"37",5.6,"Trans fat regulations","LIC+LMIC",0.0839761168991531,1.42797809735144,5.7942267597285,68.9985078339212,"Trans fat regulations"
"38",2.7,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",1.03483748022142,12.0892754349307,65.0739763328758,62.8832812655301,"Heart failure chronic treatment"
"39",4.3,"Referral hospital NCDs package","LIC+LMIC",0.0299478989100536,0.301591755445843,1.55927781399045,52.066350920765,"Treatment of early-stage breast cancer"
"40",5.5,"Sodium regulations","LIC+LMIC",0.0974437992493458,0.989972557156157,3.91351944407631,40.1618109538415,"Sodium regulations"
"41",1.2,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",0.102034138571259,0.588692316723884,3.32551421414062,32.592172195565,"Pulmonary rehabilitation"
"42",2.4,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",6.8001889246693,29.6840754734091,162.907335439559,23.9562955153458,"CVD primary prevention"
"43",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","LIC+LMIC",8.09758769062599,26.3219770028016,142.756925431761,17.6295621468873,"Heart failure acute treatment"
"44",2.1,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",0.277950804951185,0.855813732479547,4.23407231664527,15.2331716304577,"Depression chronic treatment"
"45",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","LIC+LMIC",4.44016775970903,8.26452626602475,46.0552124044409,10.3724036786076,"Medical management of ACS"
"46",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","LIC+LMIC",7.0257648338537,12.2258150156151,67.2039834973736,9.56536193377136,"Asthma/COPD acute treatment"
"47",1.1,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",0.14773896788446,0.245141402079065,1.34321039957312,9.09178139530241,"IDU harm reduction measures"
"48",2.6,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",13.8550162972711,20.5745794389722,114.214398318101,8.2435412465445,"CVD secondary prevention"
"49",3.9,"First-level hospital surgical package","LIC+LMIC",0.0442578343844224,0.0545440877420293,0.277891089554958,6.27891295225164,"Repair of gastrointestinal perforations"
"50",3.7,"First-level hospital surgical package","LIC+LMIC",0.3028304240831,0.351442368227125,1.70844452273377,5.64158811951124,"Management of appendicitis"
"51",3.3,"First-level hospital surgical package","LIC+LMIC",2.25501167668066,2.43949408822032,11.7843595990728,5.22585302814007,"Cervical cancer screening and treatment"
"52",4.4,"Referral hospital NCDs package","LIC+LMIC",0.23278071442092,0.184334437406762,1.00018118930175,4.29666689437679,"Treatment of early-stage colorectal cancer"
"53",3.6,"First-level hospital surgical package","LIC+LMIC",1.92184798004023,1.58264825998389,7.87097079085378,4.09552205616648,"Management of bowel obstruction"
"54",2.9,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",1.60869905705011,0.80382437115336,4.26210479953259,2.64941088941028,"Alcohol use screening/brief intervention"
"55",4.2,"Referral hospital NCDs package","LIC+LMIC",0.271523387536573,0.120636541001971,0.668923456260383,2.46359424994387,"Management of acute ventilatory failure"
"56",2.12,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",1.85872757485242,0.814342954887229,4.14212137093302,2.2284714699312,"Schizophrenia chronic treatment"
"57",2.14,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",3.19215952418767,1.02877025626383,5.26746163545935,1.6501248122303,"Asthma/COPD chronic treatment"
"58",4.1,"Referral hospital NCDs package","LIC+LMIC",3.04528379209651,0.754031187566002,4.51576229445354,1.48287076106778,"PCI for ACS"
"59",3.8,"First-level hospital surgical package","LIC+LMIC",8.62639094967222,2.29510238183809,11.6719865300024,1.35305559394406,"Repair of hernias"
"60",2.3,"Outpatient cardiometabolic and 
respiratory disease package","LIC+LMIC",40.156561538758,5.85917657664167,31.734928794186,0.790280033402668,"Diabetes screening and treatment"
"61",2.11,"Outpatient mental, neurological, and 
substance use disorder package","LIC+LMIC",3.11682999603566,0.511246739148216,2.38129739520146,0.764012601980303,"Bipolar disorder chronic treatment"
"62",5.1,"Tobacco tax","LMIC",0.00192827018816282,2.59609950228382,2.2558281106751,1169.87138240434,"Tobacco tax"
"63",5.4,"Alcohol regulations","LMIC",0.00220236647191103,0.364754637628619,0.308933758230601,140.273547645563,"Alcohol regulations"
"64",2.13,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.165970162670917,3.94016852204858,22.9831033535289,138.477320162055,"Epilepsy acute and chronic treatment"
"65",2.5,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.0050877696654621,0.0836901229698536,0.501398222406603,98.5497094749203,"Aspirin for suspected ACS"
"66",5.2,"Alcohol tax","LMIC",0.00172876740302661,0.19571445841356,0.165745953764228,95.8752192307948,"Alcohol tax"
"67",5.3,"Tobacco regulations","LMIC",0.0118115769558496,1.08647510437001,0.943951238198399,79.9174607867171,"Tobacco regulations"
"68",5.6,"Trans fat regulations","LMIC",0.0782379528435413,1.36908004343077,5.73879745298022,73.3505574264776,"Trans fat regulations"
"69",2.7,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.921358021026877,10.5060455130265,62.9462860683202,68.3190297710384,"Heart failure chronic treatment"
"70",4.3,"Referral hospital NCDs package","LMIC",0.0283701935389287,0.247049918327293,1.48526319293308,52.3529453859754,"Treatment of early-stage breast cancer"
"71",5.5,"Sodium regulations","LMIC",0.0859925542172417,0.918247749451371,3.84618636566964,44.7269696856902,"Sodium regulations"
"72",1.2,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",0.0989606671225845,0.546023399813832,3.26823603865748,33.0256063715602,"Pulmonary rehabilitation"
"73",2.4,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",6.226342239759,26.5139949286831,158.651072975037,25.4806219873288,"CVD primary prevention"
"74",3.2,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",7.36284503968898,23.0986666369217,138.425209263169,18.8005055813338,"Heart failure acute treatment"
"75",2.1,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.234787268701421,0.670201938095816,3.98561896185283,16.9754475355363,"Depression chronic treatment"
"76",3.1,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",4.15633330798304,7.52359867070055,45.0587684038813,10.8409901384322,"Medical management of ACS"
"77",3.4,"First-level hospital cardiometabolic 
and respiratory disease package","LMIC",6.30554732310595,10.9710322028081,65.5240708758305,10.391496172858,"Asthma/COPD acute treatment"
"78",1.1,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",0.135561708266708,0.21470585238137,1.30185550583049,9.60341620414801,"IDU harm reduction measures"
"79",2.6,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",12.9289434075002,18.6420153136876,111.616399743527,8.63306429810632,"CVD secondary prevention"
"80",3.9,"First-level hospital surgical package","LMIC",0.0415949342886943,0.0444741049074618,0.264428067282761,6.35721805562834,"Repair of gastrointestinal perforations"
"81",3.7,"First-level hospital surgical package","LMIC",0.268115319603715,0.270791879133206,1.60134433963372,5.97259545631548,"Management of appendicitis"
"82",3.3,"First-level hospital surgical package","LMIC",2.06181153299973,1.83082622205323,10.9617614679266,5.316568121034,"Cervical cancer screening and treatment"
"83",4.4,"Referral hospital NCDs package","LMIC",0.218818196030998,0.160693045458155,0.96813936073175,4.42440061335029,"Treatment of early-stage colorectal cancer"
"84",3.6,"First-level hospital surgical package","LMIC",1.80442430122775,1.23934329150729,7.40894531086467,4.10598843399723,"Management of bowel obstruction"
"85",2.9,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",1.38977259687581,0.686687684521273,4.10476411746851,2.95355090947682,"Alcohol use screening/brief intervention"
"86",4.2,"Referral hospital NCDs package","LMIC",0.235530150139649,0.109344602544479,0.653791460907756,2.77582916887759,"Management of acute ventilatory failure"
"87",2.12,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",1.75547753342271,0.694675090352966,3.98720992402858,2.27129646954501,"Schizophrenia chronic treatment"
"88",2.14,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",2.7342348882548,0.842122650080293,5.01817581804534,1.83531262789509,"Asthma/COPD chronic treatment"
"89",4.1,"Referral hospital NCDs package","LMIC",3.04528379209651,0.754031187566002,4.51576229445354,1.48287076106778,"PCI for ACS"
"90",3.8,"First-level hospital surgical package","LMIC",8.03547903634939,1.86232976091788,11.0933402527719,1.38054498090156,"Repair of hernias"
"91",2.3,"Outpatient cardiometabolic and 
respiratory disease package","LMIC",38.3907568486166,5.11773207813322,30.7366314362781,0.800625826614452,"Diabetes screening and treatment"
"92",2.11,"Outpatient mental, neurological, and 
substance use disorder package","LMIC",2.80811064715673,0.385185516935469,2.21792873834091,0.789829539155307,"Bipolar disorder chronic treatment"
