"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"68",2.7,"Heart failure chronic treatment","LMC",1856010881.70807,3324840832.44274,1468829950.73468,3054598.33734117,249089052.84804,235468764.18293,13620288.6651104,85505249132.757,0,58.2131710277212,58.2131710277212
"69",5.5,"Salt regulations","LMC",1028661792.88584,1282780714.17853,254118921.292695,557404.480349062,367034114.967791,364662648.564017,2371466.40377393,14912555670.8112,5965022.26832449,57.33747138186,58.6833738902697
"70",4.3,"Treatment of early-stage breast cancer","LMC",29680953.5562974,87945451.3690206,58264497.8127232,60541.6317925542,26770325.7413665,26320103.2416901,450221.770825066,2839392094.01765,0,48.7327995710901,48.7327995710901
"71",1.1,"IDU harm reduction measures","LMC",13299521.221879,350034060.783541,336734539.561662,32031.636344913,41099236.7830331,38873199.9511642,2226034.22673197,14132937036.6361,0,41.9705595245245,41.9705595245245
"72",2.13,"Epilepsy acute and chronic treatment","LMC",1932365136.14314,2473050505.94555,540685369.802414,60496.5190379665,23196834.9744477,19670498.6934939,3526336.28095379,21627976958.7527,0,40.0010397297347,40.0010397297347
"73",2.1,"Depression chronic treatment","LMC",507037152.673026,863034314.101213,355997161.428187,24432.828757881,138544187.429973,136536542.444589,2007643.9345943,12535593487.5888,0,35.2126220256885,35.2126220256885
"74",1.2,"Pulmonary rehabilitation","LMC",206085967.358833,360494864.462344,154408897.103511,159248.511103497,90091931.8479528,89349259.8098083,742672.038144516,4668091767.21641,0,30.2320128877487,30.2320128877487
"75",2.4,"CVD primary prevention","LMC",13021956542.4629,22652169638.2116,9630213095.7487,8515578.3207895,367034114.967791,331699450.863099,35334664.1046926,222213757503.441,0,23.0746459391993,23.0746459391993
"76",3.2,"Heart failure acute treatment","LMC",16538900672.1789,27344827483.3321,10805926811.1532,6395407.38698539,249089052.84804,220642135.889372,28446916.9586682,178011426702.871,0,16.4734992022284,16.4734992022284
"77",3.7,"Management of appendicitis","LMC",46699432.1140657,362980139.575682,316280707.461617,48052.5689165696,2718147.82089854,2171364.77779137,546781.734494988,3395620051.31402,0,10.7360960412867,10.7360960412867
"78",3.1,"Medical management of ACS","LMC",9477679634.31077,15542595970.4509,6064916336.14008,2380787.90695056,219231494.142402,209218529.87303,10012964.2693725,62985826162.7017,0,10.3852753561293,10.3852753561293
"79",3.4,"Asthma/COPD acute treatment","LMC",13641163495.6648,23182739291.7708,9541575796.10602,2628622.21824543,121299196.595231,107169173.863927,14130022.7313046,88416594518.9217,0,9.26645623409553,9.26645623409553
"80",2.6,"CVD secondary prevention","LMC",28291417835.0682,47681757775.9513,19390339940.883,5945824.67500168,263742951.854139,239194322.187422,24548629.6667173,154430225885.094,0,7.96428666830588,7.96428666830588
"81",3.9,"Repair of gastrointestinal perforations","LMC",12872481.7113731,112883174.804313,100010693.09294,15290.5226955148,8574877.65527011,8483545.24431804,91329.2012415783,570860787.302452,0,5.70799751154562,5.70799751154562
"82",3.3,"Cervical cancer screening and treatment","LMC",2132692371.09255,6358419493.27365,4225727122.1811,443243.581433724,15295296.8267178,11963424.1997099,3331872.6270079,20944131380.1844,0,4.95633787384125,4.95633787384125
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",220880408.295155,675923784.769904,455043376.474749,52745.0991458713,15326072.1801341,15032715.0253499,293355.946834217,1853085115.76577,0,4.07232631342038,4.07232631342038
"84",3.6,"Management of bowel obstruction","LMC",697144606.425522,4964689240.63604,4267544634.21052,325393.392291205,12982841.9965605,10416996.6876604,2565845.30890009,16109901436.583,0,3.77498135753261,3.77498135753261
"85",2.9,"Alcohol use screening/brief intervention","LMC",101534256.418571,3583382531.12641,3481848274.70784,76267.0046361977,57786109.3682982,56310870.1712504,1475239.19704786,9260788106.56952,0,2.65973338753441,2.65973338753441
"86",4.2,"Management of acute ventilatory failure","LMC",491336795.63283,857487939.522085,366151143.889255,29821.8601375851,121299196.595231,121151789.772918,147404.653760274,925829031.022446,0,2.52854332554665,2.52854332554665
"87",2.12,"Schizophrenia chronic treatment","LMC",4802025732.84031,6978417208.95924,2176391476.11893,190.839987304206,14125953.13691,13457532.5575551,668420.579354885,4056179690.17199,0,1.86371787184409,1.86371787184409
"88",2.14,"Asthma/COPD chronic treatment","LMC",5619351060.4021,9900254795.08159,4280903734.67949,162272.584482546,31207264.7472787,30074459.2809234,1132805.46635527,7094239879.11542,0,1.65718276298651,1.65718276298651
"89",4.1,"PCI for ACS","LMC",6870093011.10702,11363985036.4764,4493892025.36936,196799.530108196,219231494.142402,218225453.880162,1006040.26224081,6327849448.92791,0,1.40810001958332,1.40810001958332
"90",3.8,"Repair of hernias","LMC",2291637041.86556,21662586070.6445,19370949028.779,214733.97639577,16915874.8437943,13129326.7434484,3786548.10034591,23617121492.7833,0,1.21920311997599,1.21920311997599
"91",2.11,"Bipolar disorder chronic treatment","LMC",912987737.282787,7612544719.72046,6699556982.43767,739.270811869897,15327620.4829179,14004801.7543491,1322818.72856874,8027540865.04025,0,1.19821965632709,1.19821965632709
"92",2.3,"Diabetes screening and treatment","LMC",82226451598.832,140886857994.428,58660406395.5964,958531.846185942,335842810.231822,328863061.181807,6979749.05001475,43995078515.4725,0,0.74999614252204,0.74999614252204
