"","Code","Intervention","WB_Region","Baseline.cost","Adjusted.cost","Incremental.cost","Deaths.avert","DALYS.Baseline","DALYS.Adjusted","DALYS.avert","Gross.benefits","Forgone.surplus","BCR","BCR.without.surplus"
"51",3.3,"Cervical cancer screening and treatment","LIC/LMC",2913887270.54877,9580910632.25219,6667023361.70342,463908.11612667,27060862.3503316,21821045.9124479,5239816.43788368,27884192900.304,0,4.18240515857133,4.18240515857133
"52",3.6,"Management of bowel obstruction","LIC/LMC",927214229.640754,7440127732.42403,6512913502.78328,306434.271468961,21715354.0543218,17936884.4125947,3778469.64172712,20072555736.6845,0,3.08196258527102,3.08196258527102
"53",4.4,"Treatment of early-stage colorectal cancer","LIC/LMC",299083997.220752,996973875.389677,697889878.168925,46836.6800049109,23271159.8450942,22879110.7057215,392047.39558949,2093556064.94069,0,2.99983726721129,2.99983726721129
"54",2.9,"Alcohol use screening/brief intervention","LIC/LMC",151793732.310061,5908585524.87483,5756791792.56476,66723.502951573,87478082.1786245,85506139.7440352,1971942.43458929,10469430403.7018,0,1.8186223822136,1.8186223822136
"55",4.2,"Management of acute ventilatory failure","LIC/LMC",669413032.723296,1311024452.06444,641611419.341142,25738.5720872216,178111273.370437,177917858.590026,193412.187298915,1027062960.08068,0,1.60075542473255,1.60075542473255
"56",2.12,"Schizophrenia chronic treatment","LIC/LMC",6535352799.19494,9878473538.03736,3343120738.84242,180.355565362006,21287811.0290627,20399707.7763622,888103.252700555,4585940184.28616,0,1.37175428066474,1.37175428066474
"57",2.14,"Asthma/COPD chronic treatment","LIC/LMC",8328003274.13735,15594004631.2321,7266001357.09474,144259.035473902,49726502.2044767,48119122.54228,1607379.6621967,8512782717.23272,0,1.17159112679226,1.17159112679226
"58",3.8,"Repair of hernias","LIC/LMC",3065353544.59826,32826425745.351,29761072200.7528,204474.692306358,27585656.7100305,22175492.1504353,5410164.55959518,28590491621.4391,0,0.96066739224254,0.96066739224254
"59",4.1,"PCI for ACS","LIC/LMC",9032504585.97629,15462781989.9991,6430277404.02281,153059.935195407,287383281.504239,286233838.06512,1149443.43911939,6111950783.34067,0,0.950495662833614,0.950495662833614
"60",2.11,"Bipolar disorder chronic treatment","LIC/LMC",1292939778.59669,11921723554.6152,10628783776.0186,670.056187225223,23098834.180952,21398297.4701991,1700536.71075288,8780760473.88482,0,0.826130313582691,0.826130313582691
"61",2.3,"Diabetes screening and treatment","LIC/LMC",112360998391.693,200297637805.328,87936639413.6348,831054.235018937,495469940.245645,486259833.353116,9210106.89252864,49067070615.6249,0,0.557982098733886,0.557982098733886
"62",5.1,"Tobacco tax","LMC",10896152.3740911,54340973.0447488,43444820.6706578,1430528.29819938,829761960.661757,821095963.570208,8665997.09154916,56593902637.5008,509345123.737507,102.378676041389,1302.66166976548
"63",5.3,"Tobacco regulations","LMC",40806029.5343337,60777241.0238088,19971211.4894751,302960.5392761,829761960.661757,827918864.35142,1843096.31033761,12033979386.159,108305814.475431,93.8124289648813,602.566318648265
"64",5.4,"Alcohol regulations","LMC",12572592.2569294,37520309.4178612,24947717.1609318,133397.064594124,242683509.87737,241663828.597495,1019681.27987565,6555274014.94307,58997466.1344877,78.089936284656,262.760475143139
"65",2.5,"Aspirin for suspected ACS","LMC",14065980.877676,25293732.4173128,11227751.5396368,21259.2533351145,287383281.504239,287256806.91827,126470.516921544,807403374.220844,0,71.9114037543943,71.9114037543943
"66",5.2,"Alcohol tax","LMC",12081160.1129515,40076044.035861,27994883.9229096,66371.5951100741,242683509.87737,242179458.432408,504050.693050593,3238739770.50534,29148657.9345481,56.6772668481813,115.690416128317
"67",5.6,"Trans fat regulations","LMC",547738700.435612,776613028.729652,228874328.29404,286909.218233011,287383281.504239,285563871.767559,1819409.73667981,11611184450.8035,11611184.4508035,48.2822616559155,50.7317030151429
"68",2.7,"Heart failure chronic treatment","LMC",2442982524.83171,4546943335.12337,2103960810.29166,2405987.04732891,326615357.511501,310911319.173523,15704038.3379785,100089896943.632,0,47.5721298866573,47.5721298866573
"69",5.5,"Salt regulations","LMC",1341565360.28556,1703451612.61215,361886252.326587,433332.644074376,480986957.91701,478278493.193043,2708464.72396666,17281304285.1047,17281304.2851047,45.5769592723954,47.753414709739
"70",4.3,"Treatment of early-stage breast cancer","LMC",38921073.6165922,122127218.542311,83206144.9257192,47087.4309042432,35220248.7030539,34704485.0554269,515762.154862125,3299818623.13122,0,39.6583524699657,39.6583524699657
"71",1.1,"IDU harm reduction measures","LMC",17343951.2189896,496475565.598965,479131614.379975,24913.2857490948,54627762.7527671,52060677.8766002,2567081.52488611,16527515139.3914,0,34.4947288873413,34.4947288873413
"72",2.13,"Epilepsy acute and chronic treatment","LMC",2524047642.05093,3294017636.53717,769969994.486238,47052.5122966396,30225669.7200755,26232730.8748909,3992938.84518457,24957635424.0325,0,32.4137766442256,32.4137766442256
"73",2.1,"Depression chronic treatment","LMC",663282809.296486,1170964376.40164,507681567.10515,19003.2807841007,180196984.831633,177918469.334315,2278514.62301703,14446109951.3992,0,28.4550609819702,28.4550609819702
"74",1.2,"Pulmonary rehabilitation","LMC",270630937.954719,491507168.673346,220876230.718627,123848.875264263,117980145.534433,117132197.646864,847947.887569273,5408040016.37587,0,24.4844816428669,24.4844816428669
"75",2.4,"CVD primary prevention","LMC",17044124277.8173,30775886964.5489,13731762686.7316,6606270.86827476,480986957.91701,440659933.591971,40327024.3250386,257311936899.359,0,18.738449153945,18.738449153945
"76",3.2,"Heart failure acute treatment","LMC",21770370861.4683,37226863339.1016,15456492477.6333,5139094.06253571,326615357.511501,293395214.923363,33220142.588138,211240904527.713,0,13.6668073195386,13.6668073195386
"77",3.7,"Management of appendicitis","LMC",60931006.687988,510478806.233898,449547799.54591,37374.0057341971,3523962.23597512,2901625.73838481,622335.408770876,3927749309.39383,0,8.73711163387134,8.73711163387134
"78",3.1,"Medical management of ACS","LMC",12455602495.8363,21126419095.2557,8670816599.41938,1850247.03736609,287383281.504239,275944961.338111,11438320.1661284,73003887311.4689,0,8.41949388208228,8.41949388208228
"79",3.4,"Asthma/COPD acute treatment","LMC",17858223585.313,31467105722.7641,13608882137.4511,2079343.82446925,158593216.505716,142306150.411263,16287066.0944532,103503212720.901,0,7.60556316643115,7.60556316643115
"80",2.6,"CVD secondary prevention","LMC",37186539134.7125,64907090892.5852,27720551757.8727,4615886.9738659,345839523.419466,317805760.805478,28033762.6139876,178928174766.197,0,6.45471188052314,6.45471188052314
"81",3.9,"Repair of gastrointestinal perforations","LMC",16864406.3240248,159616064.122052,142751657.798027,11892.5755704081,11128515.4103687,11024804.5886361,103707.307647105,657961596.168659,0,4.60913453698437,4.60913453698437
"82",3.3,"Cervical cancer screening and treatment","LMC",2788365657.91238,8810215281.01575,6021849623.10337,344701.548409221,20024057.6509946,16219810.1428007,3804247.50819391,24264366426.0162,0,4.02938763746669,4.02938763746669
"83",4.4,"Treatment of early-stage colorectal cancer","LMC",290314730.087665,941279291.096588,650964561.008923,41023.6088351468,20216930.0556399,19880329.4124052,336598.899451387,2156799112.01572,0,3.31323583679106,3.31323583679106
"84",3.6,"Management of bowel obstruction","LMC",913060169.765691,7001853417.61421,6088793247.84852,253068.66952932,16961437.9180031,14034999.9752176,2926437.94278553,18645134583.9523,0,3.06220523919754,3.06220523919754
"85",2.9,"Alcohol use screening/brief intervention","LMC",132730334.382545,5093452890.54318,4960722556.16063,59318.2070626527,75260818.307645,73578533.5346673,1682284.77297778,10716441205.8746,0,2.16025812460849,2.16025812460849
"86",4.2,"Management of acute ventilatory failure","LMC",644168963.627465,1167152548.71754,522983585.09008,23198.0623921645,158593216.505716,158425012.391748,168201.520856833,1072017002.18173,0,2.04981003753125,2.04981003753125
"87",2.12,"Schizophrenia chronic treatment","LMC",6275292689.12669,9375549373.41696,3100256684.29027,148.431099190739,18372870.2093464,17634315.5867133,738554.622633153,4571016767.48648,0,1.47439945558344,1.47439945558344
"88",2.14,"Asthma/COPD chronic treatment","LMC",7351502574.56974,13456252451.3916,6104749876.82187,126205.864703222,40613070.9712831,39324320.6094653,1288750.36181783,8191144993.52071,0,1.34176586408893,1.34176586408893
"89",4.1,"PCI for ACS","LMC",9032504585.97629,15462781989.9991,6430277404.02281,153059.935195407,287383281.504239,286233838.06512,1149443.43911939,7335683654.84734,0,1.14080360673991,1.14080360673991
"90",3.8,"Repair of hernias","LMC",2999378986.552,30624578135.9789,27625199149.4269,167001.869484483,22177311.4414202,17825500.1179241,4351811.32349604,27591395245.8575,0,0.99877633810397,0.99877633810397
"91",2.11,"Bipolar disorder chronic treatment","LMC",1193456082.22766,10739333467.7213,9545877385.49366,574.988381798946,19935813.2914726,18472890.6838586,1462922.60761402,9054545353.65743,0,0.948529400494618,0.948529400494618
"92",2.3,"Diabetes screening and treatment","LMC",107850747276.792,191653605080.574,83802857803.782,745358.148764048,440900533.769398,432909697.15639,7990836.61300764,51098822339.522,0,0.609750355520882,0.609750355520882
